year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche
2019,8,4,6,1,1.0,0,6,0,25,0.0,67,9,Sunny,2019-08-04 06:00:00,2,0,0,0,2
2019,8,4,7,3,1.0,0,6,0,26,0.0,62,8,Sunny,2019-08-04 07:00:00,4,1,0,0,9
2019,8,4,8,8,0.75,0,6,0,27,0.0,58,8,Sunny,2019-08-04 08:00:00,6,3,1,11,3
2019,8,4,9,10,0.8,0,6,0,29,0.0,53,8,Sunny,2019-08-04 09:00:00,15,8,3,13,17
2019,8,4,10,21,0.5238095238095238,0,6,0,29,0.0,51,7,Sunny,2019-08-04 10:00:00,19,10,8,18,22
2019,8,4,11,14,0.4285714285714285,0,6,0,30,0.0,48,6,Sunny,2019-08-04 11:00:00,24,21,10,9,21
2019,8,4,12,47,0.425531914893617,0,6,0,31,0.0,46,5,Sunny,2019-08-04 12:00:00,46,14,21,13,24
2019,8,4,13,33,0.6060606060606061,0,6,0,30,0.0,48,5,Sunny,2019-08-04 13:00:00,41,47,14,18,23
2019,8,4,14,24,0.4166666666666667,0,6,0,30,0.0,51,5,Sunny,2019-08-04 14:00:00,45,33,47,25,33
2019,8,4,15,58,0.4655172413793103,0,6,0,30,0.0,54,5,Sunny,2019-08-04 15:00:00,36,24,33,19,45
2019,8,4,16,56,0.4821428571428571,0,6,0,29,0.0,56,7,Sunny,2019-08-04 16:00:00,49,58,24,13,22
2019,8,4,17,55,0.4545454545454545,0,6,0,28,0.0,59,9,Partly cloudy,2019-08-04 17:00:00,34,56,58,24,51
2019,8,4,18,49,0.4489795918367347,0,6,0,28,0.0,61,10,Partly cloudy,2019-08-04 18:00:00,46,55,56,13,36
2019,8,4,19,34,0.5294117647058824,0,6,0,27,0.0,63,11,Partly cloudy,2019-08-04 19:00:00,28,49,55,11,42
2019,8,4,20,17,0.4705882352941176,0,6,0,27,0.4,64,11,Patchy rain possible,2019-08-04 20:00:00,35,34,49,21,27
2019,8,4,21,20,0.45,0,6,0,26,0.5,66,12,Patchy rain possible,2019-08-04 21:00:00,16,17,34,19,23
2019,8,4,23,4,1.0,0,6,0,25,0.4,68,14,Patchy rain possible,2019-08-04 23:00:00,6,5,20,0,3
2019,8,5,0,2,0.5,0,0,1,25,0.9,69,14,Patchy rain possible,2019-08-05 00:00:00,2,4,5,0,1
2019,8,5,1,1,0.0,0,0,1,24,0.4,66,14,Patchy rain possible,2019-08-05 01:00:00,2,2,4,4,0
2019,8,5,2,1,1.0,0,0,1,23,0.0,63,14,Clear,2019-08-05 02:00:00,1,1,2,0,0
2019,8,5,3,1,0.0,0,0,1,23,0.0,60,14,Clear,2019-08-05 03:00:00,1,1,1,0,0
2019,8,5,5,5,1.0,0,0,1,22,0.0,57,14,Clear,2019-08-05 05:00:00,2,0,1,2,2
2019,8,5,6,10,1.0,0,0,1,21,0.0,56,14,Sunny,2019-08-05 06:00:00,11,5,0,7,5
2019,8,5,7,20,0.9,0,0,1,23,0.0,54,13,Sunny,2019-08-05 07:00:00,23,10,5,20,15
2019,8,5,8,31,0.8387096774193549,0,0,1,24,0.0,51,13,Sunny,2019-08-05 08:00:00,30,20,10,47,34
2019,8,5,9,22,0.9545454545454546,0,0,1,26,0.0,49,12,Sunny,2019-08-05 09:00:00,33,31,20,22,21
2019,8,5,10,14,0.7142857142857143,0,0,1,27,0.0,49,11,Sunny,2019-08-05 10:00:00,11,22,31,6,15
2019,8,5,11,15,0.4666666666666667,0,0,1,27,0.0,48,10,Sunny,2019-08-05 11:00:00,5,14,22,5,9
2019,8,5,12,9,0.7777777777777778,0,0,1,28,0.0,48,9,Sunny,2019-08-05 12:00:00,25,15,14,22,11
2019,8,5,14,9,0.6666666666666666,0,0,1,28,0.0,50,10,Sunny,2019-08-05 14:00:00,12,5,9,6,27
2019,8,5,15,19,0.4736842105263157,0,0,1,28,0.0,51,11,Sunny,2019-08-05 15:00:00,9,9,5,12,19
2019,8,5,16,21,0.7142857142857143,0,0,1,28,0.0,54,12,Sunny,2019-08-05 16:00:00,31,19,9,21,19
2019,8,5,17,79,0.8481012658227848,0,0,1,27,0.0,57,13,Sunny,2019-08-05 17:00:00,68,21,19,36,70
2019,8,5,18,110,0.9090909090909092,0,0,1,27,0.0,61,14,Clear,2019-08-05 18:00:00,88,79,21,12,85
2019,8,5,19,65,0.8307692307692308,0,0,1,26,0.0,63,13,Clear,2019-08-05 19:00:00,59,110,79,3,60
2019,8,5,20,43,0.813953488372093,0,0,1,26,0.0,66,12,Clear,2019-08-05 20:00:00,33,65,110,5,44
2019,8,5,21,30,0.6666666666666666,0,0,1,26,0.0,68,11,Clear,2019-08-05 21:00:00,14,43,65,4,25
2019,8,5,23,4,0.75,0,0,1,25,0.1,69,9,Patchy rain possible,2019-08-05 23:00:00,1,4,30,0,6
2019,8,6,0,2,1.0,0,1,1,25,0.1,69,8,Patchy rain possible,2019-08-06 00:00:00,2,4,4,0,0
2019,8,6,1,3,0.3333333333333333,0,1,1,25,0.1,70,6,Patchy rain possible,2019-08-06 01:00:00,0,2,4,1,3
2019,8,6,2,1,1.0,0,1,1,24,0.3,71,5,Light rain shower,2019-08-06 02:00:00,2,3,2,0,0
2019,8,6,4,1,1.0,0,1,1,24,0.2,72,5,Light rain shower,2019-08-06 04:00:00,1,0,1,1,0
2019,8,6,5,2,1.0,0,1,1,24,0.4,72,6,Patchy rain possible,2019-08-06 05:00:00,2,1,0,2,3
2019,8,6,6,11,1.0,0,1,1,24,0.5,72,6,Patchy rain possible,2019-08-06 06:00:00,7,2,1,0,14
2019,8,6,7,26,1.0,0,1,1,25,0.3,70,7,Patchy rain possible,2019-08-06 07:00:00,30,11,2,8,19
2019,8,6,8,30,0.9,0,1,1,26,0.4,68,8,Light rain shower,2019-08-06 08:00:00,27,26,11,19,36
2019,8,6,9,16,0.75,0,1,1,27,0.6,66,9,Light rain shower,2019-08-06 09:00:00,30,30,26,21,27
2019,8,6,10,12,0.8333333333333334,0,1,1,27,0.3,64,10,Light rain shower,2019-08-06 10:00:00,7,16,30,11,18
2019,8,6,11,14,0.7142857142857143,0,1,1,27,0.8,63,11,Patchy rain possible,2019-08-06 11:00:00,11,12,16,6,12
2019,8,6,12,16,0.75,0,1,1,28,1.0,61,12,Patchy rain possible,2019-08-06 12:00:00,12,14,12,7,13
2019,8,6,14,6,0.8333333333333334,0,1,1,27,0.5,62,14,Patchy rain possible,2019-08-06 14:00:00,6,1,16,10,14
2019,8,6,15,15,0.4,0,1,1,27,0.7,63,15,Patchy rain possible,2019-08-06 15:00:00,10,6,1,15,14
2019,8,6,16,23,0.5652173913043478,0,1,1,27,0.4,65,16,Patchy rain possible,2019-08-06 16:00:00,20,15,6,20,22
2019,8,6,17,75,0.88,0,1,1,26,1.0,68,17,Moderate or heavy rain shower,2019-08-06 17:00:00,71,23,15,25,61
2019,8,6,18,102,0.8627450980392157,0,1,1,25,1.4,71,18,Moderate or heavy rain shower,2019-08-06 18:00:00,91,75,23,64,95
2019,8,6,19,84,0.8571428571428571,0,1,1,25,0.7,72,18,Moderate or heavy rain shower,2019-08-06 19:00:00,46,102,75,52,58
2019,8,6,20,29,0.8275862068965517,0,1,1,25,0.3,73,19,Patchy rain possible,2019-08-06 20:00:00,29,84,102,20,39
2019,8,6,21,39,0.717948717948718,0,1,1,25,0.4,75,19,Patchy rain possible,2019-08-06 21:00:00,17,29,84,17,23
2019,8,6,22,5,0.8,0,1,1,24,0.2,76,17,Patchy rain possible,2019-08-06 22:00:00,8,39,29,7,17
2019,8,6,23,8,0.625,0,1,1,24,0.8,77,16,Patchy rain possible,2019-08-06 23:00:00,5,5,39,12,4
2019,8,7,0,4,0.75,0,2,1,24,1.6,78,14,Patchy rain possible,2019-08-07 00:00:00,3,8,5,1,7
2019,8,7,1,2,1.0,0,2,1,24,0.8,79,14,Patchy rain possible,2019-08-07 01:00:00,1,4,8,2,2
2019,8,7,2,1,0.0,0,2,1,24,0.4,80,13,Patchy rain possible,2019-08-07 02:00:00,2,2,4,0,0
2019,8,7,4,5,0.6,0,2,1,24,0.2,80,12,Patchy rain possible,2019-08-07 04:00:00,1,0,1,3,1
2019,8,7,5,3,1.0,0,2,1,24,0.5,79,11,Patchy rain possible,2019-08-07 05:00:00,2,5,0,1,0
2019,8,7,6,7,0.8571428571428571,0,2,1,25,0.7,79,10,Patchy rain possible,2019-08-07 06:00:00,8,3,5,8,11
2019,8,7,7,20,0.85,0,2,1,26,0.4,74,11,Patchy rain possible,2019-08-07 07:00:00,25,7,3,29,24
2019,8,7,8,26,0.9615384615384616,0,2,1,27,1.5,69,11,Moderate or heavy rain shower,2019-08-07 08:00:00,38,20,7,38,36
2019,8,7,9,24,0.9166666666666666,0,2,1,28,2.0,64,12,Moderate or heavy rain shower,2019-08-07 09:00:00,21,26,20,17,19
2019,8,7,10,14,0.7142857142857143,0,2,1,29,1.0,61,14,Moderate or heavy rain shower,2019-08-07 10:00:00,12,24,26,11,13
2019,8,7,11,12,0.75,0,2,1,30,1.8,58,16,Moderate or heavy rain shower,2019-08-07 11:00:00,15,14,24,8,7
2019,8,7,12,12,0.6666666666666666,0,2,1,30,2.4,54,18,Moderate or heavy rain shower,2019-08-07 12:00:00,12,12,14,28,6
2019,8,7,13,13,0.6923076923076923,0,2,1,30,1.2,57,20,Moderate or heavy rain shower,2019-08-07 13:00:00,12,12,12,15,12
2019,8,7,16,11,0.6363636363636364,0,2,1,29,1.2,62,24,Moderate or heavy rain shower,2019-08-07 16:00:00,8,3,3,34,15
2019,8,7,17,5,1.0,0,2,1,28,2.9,63,23,Torrential rain shower,2019-08-07 17:00:00,4,11,3,72,43
2019,8,7,23,2,1.0,0,2,1,24,0.7,73,11,Patchy rain possible,2019-08-07 23:00:00,5,3,5,9,0
2019,8,8,0,4,0.0,0,3,1,23,1.3,74,7,Patchy rain possible,2019-08-08 00:00:00,0,2,3,2,1
2019,8,8,1,2,1.0,0,3,1,23,0.7,74,6,Patchy rain possible,2019-08-08 01:00:00,0,4,2,1,0
2019,8,8,3,1,1.0,0,3,1,23,0.1,76,5,Clear,2019-08-08 03:00:00,0,0,2,0,0
2019,8,8,4,1,1.0,0,3,1,23,0.0,75,7,Clear,2019-08-08 04:00:00,1,1,0,1,0
2019,8,8,5,2,1.0,0,3,1,23,0.1,75,8,Patchy rain possible,2019-08-08 05:00:00,3,1,1,2,2
2019,8,8,6,9,1.0,0,3,1,23,0.1,75,10,Patchy rain possible,2019-08-08 06:00:00,7,2,1,13,9
2019,8,8,7,19,1.0,0,3,1,24,0.0,70,9,Patchy rain possible,2019-08-08 07:00:00,21,9,2,28,10
2019,8,8,8,30,0.9,0,3,1,26,0.0,65,9,Sunny,2019-08-08 08:00:00,23,19,9,30,9
2019,8,8,9,29,0.6206896551724138,0,3,1,27,0.0,61,9,Sunny,2019-08-08 09:00:00,25,30,19,26,4
2019,8,8,10,9,1.0,0,3,1,28,0.0,57,10,Sunny,2019-08-08 10:00:00,21,29,30,15,5
2019,8,8,12,13,0.6153846153846154,0,3,1,30,0.1,51,12,Patchy rain possible,2019-08-08 12:00:00,15,5,9,23,9
2019,8,8,13,13,0.6923076923076923,0,3,1,30,0.0,49,14,Patchy rain possible,2019-08-08 13:00:00,18,13,5,24,13
2019,8,8,14,18,0.5,0,3,1,30,0.1,48,17,Patchy rain possible,2019-08-08 14:00:00,16,13,13,19,11
2019,8,8,15,29,0.5172413793103449,0,3,1,30,0.1,46,19,Patchy rain possible,2019-08-08 15:00:00,19,18,13,21,17
2019,8,8,16,24,0.625,0,3,1,29,0.0,48,20,Patchy rain possible,2019-08-08 16:00:00,18,29,18,22,12
2019,8,8,17,89,0.8314606741573034,0,3,1,29,0.1,50,20,Sunny,2019-08-08 17:00:00,57,24,29,67,42
2019,8,8,18,89,0.8426966292134831,0,3,1,28,0.1,52,21,Clear,2019-08-08 18:00:00,97,89,24,92,78
2019,8,8,19,59,0.7627118644067796,0,3,1,27,0.0,56,20,Clear,2019-08-08 19:00:00,55,89,89,50,19
2019,8,8,21,17,0.8823529411764706,0,3,1,26,0.5,64,19,Patchy rain possible,2019-08-08 21:00:00,23,15,59,27,8
2019,8,8,22,12,0.5833333333333334,0,3,1,25,0.2,65,19,Patchy rain possible,2019-08-08 22:00:00,13,17,15,19,6
2019,8,8,23,6,0.6666666666666666,0,3,1,25,0.4,67,19,Patchy rain possible,2019-08-08 23:00:00,6,12,17,10,9
2019,8,9,0,2,0.5,0,4,1,24,0.7,69,18,Patchy rain possible,2019-08-09 00:00:00,1,6,12,6,3
2019,8,9,4,1,1.0,0,4,1,23,0.0,67,15,Clear,2019-08-09 04:00:00,1,0,0,1,0
2019,8,9,5,3,0.6666666666666666,0,4,1,23,0.0,64,15,Clear,2019-08-09 05:00:00,1,1,0,2,4
2019,8,9,6,4,1.0,0,4,1,23,0.0,62,15,Sunny,2019-08-09 06:00:00,5,3,1,7,7
2019,8,9,7,18,0.9444444444444444,0,4,1,24,0.0,57,14,Sunny,2019-08-09 07:00:00,22,4,3,15,16
2019,8,9,8,24,0.9583333333333334,0,4,1,25,0.0,52,14,Sunny,2019-08-09 08:00:00,19,18,4,35,25
2019,8,9,9,16,0.6875,0,4,1,27,0.0,48,14,Sunny,2019-08-09 09:00:00,24,24,18,23,22
2019,8,9,10,15,0.8666666666666667,0,4,1,28,0.0,47,14,Sunny,2019-08-09 10:00:00,22,16,24,22,12
2019,8,9,11,14,0.6428571428571429,0,4,1,28,0.0,46,14,Sunny,2019-08-09 11:00:00,6,15,16,19,21
2019,8,9,12,24,0.8333333333333334,0,4,1,29,0.0,45,14,Sunny,2019-08-09 12:00:00,15,14,15,19,23
2019,8,9,13,21,0.5238095238095238,0,4,1,29,0.0,46,15,Sunny,2019-08-09 13:00:00,25,24,14,25,9
2019,8,9,14,18,0.7777777777777778,0,4,1,29,0.0,46,16,Partly cloudy,2019-08-09 14:00:00,21,21,24,29,20
2019,8,9,15,21,0.9523809523809524,0,4,1,29,0.0,47,17,Partly cloudy,2019-08-09 15:00:00,18,18,21,41,18
2019,8,9,16,26,0.6153846153846154,0,4,1,28,0.0,47,17,Partly cloudy,2019-08-09 16:00:00,32,21,18,43,25
2019,8,9,17,63,0.7301587301587301,0,4,1,27,0.0,48,17,Sunny,2019-08-09 17:00:00,65,26,21,91,44
2019,8,9,18,72,0.9027777777777778,0,4,1,27,0.0,48,17,Clear,2019-08-09 18:00:00,78,63,26,66,46
2019,8,9,19,37,0.7027027027027027,0,4,1,26,0.0,49,16,Clear,2019-08-09 19:00:00,59,72,63,30,37
2019,8,9,20,25,0.8,0,4,1,26,0.0,50,15,Clear,2019-08-09 20:00:00,30,37,72,33,21
2019,8,9,21,12,0.8333333333333334,0,4,1,25,0.0,51,14,Clear,2019-08-09 21:00:00,20,25,37,17,13
2019,8,9,22,8,0.875,0,4,1,24,0.0,52,15,Clear,2019-08-09 22:00:00,12,12,25,16,17
2019,8,9,23,6,0.8333333333333334,0,4,1,23,0.0,54,15,Clear,2019-08-09 23:00:00,2,8,12,8,8
2019,8,10,1,6,0.8333333333333334,0,5,0,22,0.0,55,16,Clear,2019-08-10 01:00:00,3,3,6,2,4
2019,8,10,4,1,1.0,0,5,0,22,0.0,56,15,Clear,2019-08-10 04:00:00,0,0,0,0,1
2019,8,10,5,1,1.0,0,5,0,22,0.0,55,15,Clear,2019-08-10 05:00:00,1,1,0,1,0
2019,8,10,6,3,1.0,0,5,0,22,0.0,55,14,Sunny,2019-08-10 06:00:00,1,1,1,3,3
2019,8,10,7,6,1.0,0,5,0,23,0.0,52,15,Sunny,2019-08-10 07:00:00,8,3,1,3,12
2019,8,10,8,8,0.875,0,5,0,24,0.0,49,16,Sunny,2019-08-10 08:00:00,9,6,3,13,16
2019,8,10,9,13,0.8461538461538461,0,5,0,25,0.0,46,17,Sunny,2019-08-10 09:00:00,15,8,6,14,13
2019,8,10,10,22,0.2727272727272727,0,5,0,26,0.0,44,18,Sunny,2019-08-10 10:00:00,37,13,8,20,18
2019,8,10,11,22,0.6363636363636364,0,5,0,26,0.0,42,19,Sunny,2019-08-10 11:00:00,45,22,13,41,25
2019,8,10,12,29,0.5517241379310345,0,5,0,27,0.0,40,20,Sunny,2019-08-10 12:00:00,28,22,22,50,30
2019,8,10,13,33,0.5454545454545454,0,5,0,27,0.0,42,20,Sunny,2019-08-10 13:00:00,33,29,22,34,32
2019,8,10,14,32,0.71875,0,5,0,27,0.0,43,20,Partly cloudy,2019-08-10 14:00:00,36,33,29,40,16
2019,8,10,15,43,0.3255813953488372,0,5,0,27,0.0,45,20,Partly cloudy,2019-08-10 15:00:00,44,32,33,39,21
2019,8,10,16,59,0.576271186440678,0,5,0,26,0.0,46,20,Partly cloudy,2019-08-10 16:00:00,32,43,32,44,18
2019,8,10,17,54,0.5185185185185185,0,5,0,25,0.0,46,21,Sunny,2019-08-10 17:00:00,43,59,43,48,30
2019,8,10,18,63,0.4126984126984127,0,5,0,25,0.0,47,21,Clear,2019-08-10 18:00:00,34,54,59,48,22
2019,8,10,19,45,0.6444444444444445,0,5,0,24,0.0,48,21,Clear,2019-08-10 19:00:00,26,63,54,37,16
2019,8,10,20,25,0.28,0,5,0,23,0.0,49,21,Clear,2019-08-10 20:00:00,25,45,63,32,15
2019,8,10,21,12,0.75,0,5,0,22,0.0,50,21,Clear,2019-08-10 21:00:00,16,25,45,24,13
2019,8,10,22,5,1.0,0,5,0,22,0.0,50,19,Clear,2019-08-10 22:00:00,8,12,25,17,10
2019,8,11,0,4,0.75,0,6,0,21,0.0,52,17,Clear,2019-08-11 00:00:00,1,0,5,4,4
2019,8,11,1,1,1.0,0,6,0,21,0.0,53,16,Clear,2019-08-11 01:00:00,2,4,0,7,2
2019,8,11,3,1,0.0,0,6,0,20,0.0,57,14,Clear,2019-08-11 03:00:00,0,0,1,1,1
2019,8,11,4,2,0.5,0,6,0,20,0.0,58,14,Clear,2019-08-11 04:00:00,0,1,0,0,0
2019,8,11,5,2,1.0,0,6,0,20,0.0,59,14,Clear,2019-08-11 05:00:00,0,2,1,0,2
2019,8,11,6,1,1.0,0,6,0,20,0.0,60,14,Sunny,2019-08-11 06:00:00,1,2,2,2,0
2019,8,11,8,7,0.8571428571428571,0,6,0,23,0.0,48,13,Sunny,2019-08-11 08:00:00,8,1,1,6,11
2019,8,11,9,19,0.6842105263157895,0,6,0,25,0.0,42,12,Sunny,2019-08-11 09:00:00,10,7,1,15,13
2019,8,11,10,18,0.8333333333333334,0,6,0,26,0.0,40,12,Sunny,2019-08-11 10:00:00,21,19,7,19,18
2019,8,11,11,25,0.88,0,6,0,26,0.0,39,12,Sunny,2019-08-11 11:00:00,14,18,19,24,9
2019,8,11,12,28,0.7142857142857143,0,6,0,27,0.0,38,12,Sunny,2019-08-11 12:00:00,47,25,18,46,13
2019,8,11,13,45,0.5333333333333333,0,6,0,27,0.0,40,12,Sunny,2019-08-11 13:00:00,33,28,25,41,18
2019,8,11,14,35,0.4571428571428571,0,6,0,27,0.0,42,12,Sunny,2019-08-11 14:00:00,24,45,28,45,25
2019,8,11,15,38,0.5526315789473685,0,6,0,27,0.0,44,12,Sunny,2019-08-11 15:00:00,58,35,45,36,19
2019,8,11,16,67,0.4776119402985074,0,6,0,27,0.0,46,11,Sunny,2019-08-11 16:00:00,56,38,35,49,13
2019,8,11,17,56,0.4464285714285714,0,6,0,26,0.0,48,10,Sunny,2019-08-11 17:00:00,55,67,38,34,24
2019,8,11,18,47,0.6382978723404256,0,6,0,26,0.0,50,9,Clear,2019-08-11 18:00:00,49,56,67,46,13
2019,8,11,19,36,0.4722222222222222,0,6,0,26,0.0,52,10,Clear,2019-08-11 19:00:00,34,47,56,28,11
2019,8,11,20,28,0.6428571428571429,0,6,0,26,0.0,54,10,Clear,2019-08-11 20:00:00,17,36,47,35,21
2019,8,11,21,18,0.4444444444444444,0,6,0,27,0.0,56,10,Clear,2019-08-11 21:00:00,20,28,36,16,19
2019,8,11,22,3,0.6666666666666666,0,6,0,26,0.0,58,9,Clear,2019-08-11 22:00:00,5,18,28,16,6
2019,8,11,23,6,1.0,0,6,0,26,0.0,60,8,Clear,2019-08-11 23:00:00,4,3,18,6,0
2019,8,12,0,7,0.4285714285714285,0,0,1,25,0.0,61,7,Clear,2019-08-12 00:00:00,2,6,3,2,0
2019,8,12,4,1,1.0,0,0,1,24,0.0,60,6,Clear,2019-08-12 04:00:00,0,0,0,1,1
2019,8,12,5,2,1.0,0,0,1,24,0.0,59,6,Clear,2019-08-12 05:00:00,5,1,0,2,2
2019,8,12,6,4,1.0,0,0,1,24,0.0,58,7,Sunny,2019-08-12 06:00:00,10,2,1,11,7
2019,8,12,7,16,0.9375,0,0,1,25,0.0,55,8,Sunny,2019-08-12 07:00:00,20,4,2,23,20
2019,8,12,8,30,0.9666666666666668,0,0,1,26,0.0,52,9,Sunny,2019-08-12 08:00:00,31,16,4,30,47
2019,8,12,9,29,0.7586206896551724,0,0,1,27,0.0,49,10,Sunny,2019-08-12 09:00:00,22,30,16,33,22
2019,8,12,10,19,0.631578947368421,0,0,1,28,0.0,48,11,Sunny,2019-08-12 10:00:00,14,29,30,11,6
2019,8,12,11,12,0.5833333333333334,0,0,1,29,0.0,46,12,Sunny,2019-08-12 11:00:00,15,19,29,5,5
2019,8,12,12,5,0.4,0,0,1,29,0.0,45,14,Sunny,2019-08-12 12:00:00,9,12,19,25,22
2019,8,12,13,17,0.4117647058823529,0,0,1,29,0.0,46,14,Sunny,2019-08-12 13:00:00,5,5,12,19,19
2019,8,12,14,16,0.5,0,0,1,29,0.0,48,15,Sunny,2019-08-12 14:00:00,9,17,5,12,6
2019,8,12,15,13,0.4615384615384615,0,0,1,29,0.0,50,16,Sunny,2019-08-12 15:00:00,19,16,17,9,12
2019,8,12,16,23,0.5217391304347826,0,0,1,28,0.0,50,15,Sunny,2019-08-12 16:00:00,21,13,16,31,21
2019,8,12,17,79,0.8734177215189873,0,0,1,28,0.0,51,15,Partly cloudy,2019-08-12 17:00:00,79,23,13,68,36
2019,8,12,18,96,0.8020833333333334,0,0,1,28,0.0,52,14,Partly cloudy,2019-08-12 18:00:00,110,79,23,88,12
2019,8,12,19,58,0.8103448275862069,0,0,1,27,0.0,55,14,Partly cloudy,2019-08-12 19:00:00,65,96,79,59,3
2019,8,12,20,28,0.6785714285714286,0,0,1,26,0.0,59,14,Partly cloudy,2019-08-12 20:00:00,43,58,96,33,5
2019,8,12,21,18,0.7777777777777778,0,0,1,25,0.0,63,14,Partly cloudy,2019-08-12 21:00:00,30,28,58,14,4
2019,8,12,22,15,0.6666666666666666,0,0,1,25,0.0,65,15,Partly cloudy,2019-08-12 22:00:00,4,18,28,13,3
2019,8,12,23,4,1.0,0,0,1,25,0.0,68,16,Partly cloudy,2019-08-12 23:00:00,4,15,18,1,0
2019,8,13,0,2,0.0,0,1,1,25,0.0,70,17,Partly cloudy,2019-08-13 00:00:00,2,4,15,2,0
2019,8,13,4,1,1.0,0,1,1,24,0.2,73,16,Light rain shower,2019-08-13 04:00:00,1,0,0,1,1
2019,8,13,5,3,1.0,0,1,1,24,0.7,73,16,Light rain shower,2019-08-13 05:00:00,2,1,0,2,2
2019,8,13,6,4,1.0,0,1,1,24,0.9,73,15,Light rain shower,2019-08-13 06:00:00,11,3,1,7,0
2019,8,13,7,19,0.9473684210526316,0,1,1,25,0.4,73,14,Light rain shower,2019-08-13 07:00:00,26,4,3,30,8
2019,8,13,8,24,0.9583333333333334,0,1,1,25,0.8,72,14,Light rain shower,2019-08-13 08:00:00,30,19,4,27,19
2019,8,13,9,19,0.9473684210526316,0,1,1,26,1.1,72,14,Light rain shower,2019-08-13 09:00:00,16,24,19,30,21
2019,8,13,10,5,0.8,0,1,1,26,0.5,73,14,Light rain shower,2019-08-13 10:00:00,12,19,24,7,11
2019,8,13,11,13,0.6923076923076923,0,1,1,26,1.4,73,13,Moderate or heavy rain shower,2019-08-13 11:00:00,14,5,19,11,6
2019,8,13,12,9,0.8888888888888888,0,1,1,26,1.9,74,13,Moderate or heavy rain shower,2019-08-13 12:00:00,16,13,5,12,7
2019,8,13,13,10,0.5,0,1,1,26,1.0,73,13,Moderate or heavy rain shower,2019-08-13 13:00:00,1,9,13,9,13
2019,8,13,14,12,0.3333333333333333,0,1,1,27,0.2,71,13,Patchy rain possible,2019-08-13 14:00:00,6,10,9,6,10
2019,8,13,15,21,0.4761904761904761,0,1,1,27,0.2,70,13,Patchy rain possible,2019-08-13 15:00:00,15,12,10,10,15
2019,8,13,16,25,0.6,0,1,1,27,0.1,71,13,Patchy rain possible,2019-08-13 16:00:00,23,21,12,20,20
2019,8,13,17,77,0.8051948051948052,0,1,1,27,0.6,72,12,Light rain shower,2019-08-13 17:00:00,75,25,21,71,25
2019,8,13,18,101,0.900990099009901,0,1,1,27,0.8,73,12,Light rain shower,2019-08-13 18:00:00,102,77,25,91,64
2019,8,13,19,32,0.9375,0,1,1,26,0.4,76,10,Light rain shower,2019-08-13 19:00:00,84,101,77,46,52
2019,8,13,20,27,0.8518518518518519,0,1,1,26,0.1,79,8,Patchy rain possible,2019-08-13 20:00:00,29,32,101,29,20
2019,8,13,21,19,0.7894736842105263,0,1,1,25,0.2,81,6,Patchy rain possible,2019-08-13 21:00:00,39,27,32,17,17
2019,8,13,22,10,0.7,0,1,1,25,0.1,81,6,Patchy rain possible,2019-08-13 22:00:00,5,19,27,8,7
2019,8,13,23,6,0.8333333333333334,0,1,1,25,0.2,81,6,Patchy rain possible,2019-08-13 23:00:00,8,10,19,5,12
2019,8,14,0,2,1.0,0,2,1,25,0.5,81,5,Patchy rain possible,2019-08-14 00:00:00,4,6,10,3,1
2019,8,14,3,2,1.0,0,2,1,24,0.2,84,5,Patchy rain possible,2019-08-14 03:00:00,0,0,0,1,0
2019,8,14,6,4,0.75,0,2,1,24,0.2,82,6,Patchy rain possible,2019-08-14 06:00:00,7,0,0,8,8
2019,8,14,7,21,0.8571428571428571,0,2,1,24,0.1,81,8,Patchy rain possible,2019-08-14 07:00:00,20,4,0,25,29
2019,8,14,8,23,0.9565217391304348,0,2,1,25,0.7,80,9,Light rain shower,2019-08-14 08:00:00,26,21,4,38,38
2019,8,14,9,23,0.9565217391304348,0,2,1,25,0.9,80,11,Light rain shower,2019-08-14 09:00:00,24,23,21,21,17
2019,8,14,10,9,0.6666666666666666,0,2,1,25,0.5,78,10,Light rain shower,2019-08-14 10:00:00,14,23,23,12,11
2019,8,14,11,17,0.6470588235294118,0,2,1,26,1.6,77,10,Moderate or heavy rain shower,2019-08-14 11:00:00,12,9,23,15,8
2019,8,14,12,13,0.2307692307692307,0,2,1,26,2.1,75,9,Moderate or heavy rain shower,2019-08-14 12:00:00,12,17,9,12,28
2019,8,14,13,13,0.7692307692307693,0,2,1,26,1.0,74,9,Moderate or heavy rain shower,2019-08-14 13:00:00,13,13,17,12,15
2019,8,14,14,12,0.5,0,2,1,26,0.7,74,10,Light rain shower,2019-08-14 14:00:00,3,13,13,9,13
2019,8,14,15,9,0.7777777777777778,0,2,1,26,0.9,73,10,Light rain shower,2019-08-14 15:00:00,3,12,13,12,19
2019,8,14,17,38,0.7894736842105263,0,2,1,25,1.3,75,10,Moderate or heavy rain shower,2019-08-14 17:00:00,5,1,9,4,72
2019,8,14,18,72,0.9444444444444444,0,2,1,25,1.8,76,10,Moderate or heavy rain shower,2019-08-14 18:00:00,8,38,1,29,89
2019,8,14,19,55,0.9090909090909092,0,2,1,25,0.9,77,10,Moderate or heavy rain shower,2019-08-14 19:00:00,5,72,38,27,68
