year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2
2015,6,4,16,18,0,3,1,15.0,0.0,72.0,14.0,3,2015-06-04 16:00:00,12,20,10,27,18.0
2015,6,4,17,26,0,3,1,15.0,0.1,76.0,12.0,3,2015-06-04 17:00:00,18,30,20,50,26.0
2015,6,4,18,26,0,3,1,14.0,0.2,79.0,10.0,3,2015-06-04 18:00:00,26,22,19,51,26.0
2015,6,4,19,18,0,3,1,14.0,0.1,81.0,10.0,3,2015-06-04 19:00:00,26,27,18,48,18.0
2015,6,4,20,11,0,3,1,13.0,0.1,83.0,11.0,3,2015-06-04 20:00:00,18,29,6,21,11.0
2015,6,4,21,3,0,3,1,13.0,0.1,86.0,11.0,3,2015-06-04 21:00:00,11,15,6,12,12.0
2015,6,4,22,6,0,3,1,12.0,0.1,87.0,11.0,3,2015-06-04 22:00:00,3,8,2,14,6.0
2015,6,5,5,1,0,4,1,13.0,0.3,89.0,9.0,3,2015-06-05 05:00:00,0,2,1,1,1.0
2015,6,5,6,7,0,4,1,13.0,0.4,89.0,8.0,3,2015-06-05 06:00:00,1,7,6,9,7.0
2015,6,5,7,16,0,4,1,13.0,0.2,88.0,8.0,3,2015-06-05 07:00:00,7,26,16,9,16.0
2015,6,5,8,30,0,4,1,14.0,0.2,87.0,9.0,3,2015-06-05 08:00:00,16,21,32,32,30.0
2015,6,5,9,18,0,4,1,14.0,0.3,87.0,10.0,3,2015-06-05 09:00:00,30,23,19,23,18.0
2015,6,5,10,5,0,4,1,16.0,0.1,81.0,8.0,3,2015-06-05 10:00:00,18,4,9,16,5.0
2015,6,5,11,2,0,4,1,18.0,0.2,75.0,6.0,3,2015-06-05 11:00:00,5,13,18,5,13.0
2015,6,5,12,5,0,4,1,20.0,0.3,69.0,4.0,3,2015-06-05 12:00:00,2,22,13,19,19.0
2015,6,5,13,8,0,4,1,19.0,0.1,70.0,7.0,3,2015-06-05 13:00:00,5,23,18,23,23.0
2015,6,5,14,16,0,4,1,19.0,0.0,72.0,9.0,1,2015-06-05 14:00:00,8,32,42,28,16.0
2015,6,5,15,18,0,4,1,19.0,0.0,73.0,12.0,1,2015-06-05 15:00:00,16,20,12,24,18.0
2015,6,5,16,16,0,4,1,18.0,0.0,77.0,10.0,1,2015-06-05 16:00:00,18,32,24,30,16.0
2015,6,5,17,24,0,4,1,17.0,0.0,81.0,7.0,1,2015-06-05 17:00:00,16,46,44,39,24.0
2015,6,5,18,36,0,4,1,17.0,0.0,85.0,5.0,1,2015-06-05 18:00:00,24,42,29,39,36.0
2015,6,5,19,17,0,4,1,16.0,0.0,87.0,6.0,1,2015-06-05 19:00:00,36,27,27,10,17.0
2015,6,5,20,11,0,4,1,15.0,0.0,89.0,6.0,1,2015-06-05 20:00:00,17,12,11,2,11.0
2015,6,5,21,7,0,4,1,15.0,0.0,92.0,6.0,1,2015-06-05 21:00:00,11,8,6,5,7.0
2015,6,5,22,5,0,4,1,14.0,0.0,93.0,5.0,1,2015-06-05 22:00:00,7,11,3,5,5.0
2015,6,5,23,5,0,4,1,14.0,0.0,93.0,3.0,2,2015-06-05 23:00:00,5,6,4,3,5.0
2015,6,6,7,1,0,5,0,18.0,0.5,85.0,12.0,3,2015-06-06 07:00:00,0,1,4,4,4.0
2015,6,6,8,7,0,5,0,19.0,0.5,79.0,18.0,3,2015-06-06 08:00:00,1,13,7,2,7.0
2015,6,6,9,2,0,5,0,20.0,0.6,73.0,24.0,3,2015-06-06 09:00:00,7,9,3,7,7.0
2015,6,6,10,9,0,5,0,21.0,0.3,68.0,23.0,3,2015-06-06 10:00:00,2,27,14,12,9.0
2015,6,6,11,14,0,5,0,21.0,0.5,63.0,21.0,3,2015-06-06 11:00:00,9,38,30,13,30.0
2015,6,6,12,25,0,5,0,22.0,0.6,58.0,20.0,3,2015-06-06 12:00:00,14,46,14,13,25.0
2015,6,6,13,22,0,5,0,22.0,0.3,53.0,20.0,3,2015-06-06 13:00:00,25,49,24,43,22.0
2015,6,6,14,46,0,5,0,22.0,0.0,48.0,21.0,1,2015-06-06 14:00:00,22,36,47,16,46.0
2015,6,6,15,43,0,5,0,22.0,0.0,44.0,21.0,1,2015-06-06 15:00:00,46,32,27,46,43.0
2015,6,6,16,41,0,5,0,21.0,0.0,49.0,16.0,1,2015-06-06 16:00:00,43,44,37,49,41.0
2015,6,6,17,48,0,5,0,20.0,0.0,54.0,12.0,1,2015-06-06 17:00:00,41,41,41,30,48.0
2015,6,6,18,40,0,5,0,20.0,0.0,59.0,8.0,1,2015-06-06 18:00:00,48,32,29,28,40.0
2015,6,6,19,22,0,5,0,19.0,0.0,62.0,8.0,1,2015-06-06 19:00:00,40,46,41,10,22.0
2015,6,6,21,9,0,5,0,17.0,0.0,69.0,8.0,1,2015-06-06 21:00:00,21,11,5,1,9.0
2015,6,7,7,6,0,6,0,17.0,0.0,62.0,6.0,1,2015-06-07 07:00:00,1,1,2,1,6.0
2015,6,7,8,7,0,6,0,18.0,0.0,61.0,7.0,1,2015-06-07 08:00:00,6,6,6,6,7.0
2015,6,7,9,17,0,6,0,20.0,0.0,61.0,7.0,1,2015-06-07 09:00:00,7,16,13,8,17.0
2015,6,7,10,23,0,6,0,20.0,0.0,62.0,10.0,1,2015-06-07 10:00:00,17,21,20,28,23.0
2015,6,7,11,36,0,6,0,20.0,0.0,63.0,14.0,1,2015-06-07 11:00:00,23,27,20,29,36.0
2015,6,7,12,28,0,6,0,20.0,0.0,63.0,17.0,1,2015-06-07 12:00:00,36,37,40,46,28.0
2015,6,7,13,37,0,6,0,20.0,0.0,64.0,19.0,1,2015-06-07 13:00:00,28,34,36,47,37.0
2015,6,7,14,51,0,6,0,19.0,0.0,66.0,21.0,1,2015-06-07 14:00:00,37,28,30,65,51.0
2015,6,7,15,37,0,6,0,19.0,0.0,67.0,23.0,1,2015-06-07 15:00:00,51,26,38,45,37.0
2015,6,7,16,41,0,6,0,18.0,0.0,68.0,22.0,1,2015-06-07 16:00:00,37,20,34,38,41.0
2015,6,7,17,56,0,6,0,17.0,0.0,68.0,21.0,1,2015-06-07 17:00:00,41,1,45,47,56.0
2015,6,7,18,46,0,6,0,16.0,0.0,69.0,20.0,1,2015-06-07 18:00:00,56,6,45,35,46.0
2015,6,7,19,32,0,6,0,15.0,0.0,70.0,20.0,1,2015-06-07 19:00:00,46,3,36,31,32.0
2015,6,7,20,19,0,6,0,15.0,0.0,72.0,21.0,1,2015-06-07 20:00:00,32,2,19,27,19.0
2015,6,7,21,6,0,6,0,15.0,0.0,74.0,22.0,1,2015-06-07 21:00:00,19,0,8,11,6.0
2015,6,7,22,4,0,6,0,15.0,0.0,76.0,19.0,1,2015-06-07 22:00:00,6,0,6,4,4.0
2015,6,7,23,2,0,6,0,14.0,0.0,78.0,17.0,1,2015-06-07 23:00:00,4,0,2,7,4.5
2015,6,8,6,10,0,0,1,17.0,0.0,75.0,15.0,2,2015-06-08 06:00:00,5,2,3,7,10.0
2015,6,8,8,16,0,0,1,20.0,0.2,70.0,22.0,3,2015-06-08 08:00:00,14,5,7,17,16.0
2015,6,8,9,18,0,0,1,21.0,0.2,67.0,25.0,3,2015-06-08 09:00:00,16,6,6,12,18.0
2015,6,8,10,4,0,0,1,22.0,0.1,67.0,24.0,3,2015-06-08 10:00:00,18,3,12,9,9.0
2015,6,8,11,4,0,0,1,23.0,0.2,67.0,23.0,3,2015-06-08 11:00:00,4,0,31,9,20.0
2015,6,8,12,10,0,0,1,24.0,0.2,66.0,22.0,3,2015-06-08 12:00:00,4,0,53,11,32.0
2015,6,8,13,9,0,0,1,24.0,0.1,68.0,24.0,3,2015-06-08 13:00:00,10,0,54,2,28.0
2015,6,8,14,12,0,0,1,24.0,0.0,70.0,27.0,1,2015-06-08 14:00:00,9,2,42,16,12.0
2015,6,8,15,5,0,0,1,24.0,0.0,71.0,29.0,1,2015-06-08 15:00:00,12,4,48,7,5.0
2015,6,8,16,18,0,0,1,23.0,0.0,75.0,26.0,1,2015-06-08 16:00:00,5,8,67,19,18.0
2015,6,8,17,29,0,0,1,22.0,0.5,78.0,22.0,3,2015-06-08 17:00:00,18,6,37,13,29.0
2015,6,8,18,51,0,0,1,22.0,0.6,82.0,19.0,3,2015-06-08 18:00:00,29,11,31,28,51.0
2015,6,8,19,21,0,0,1,21.0,0.3,85.0,22.0,3,2015-06-08 19:00:00,51,8,43,23,21.0
2015,6,8,20,26,0,0,1,20.0,1.5,88.0,25.0,4,2015-06-08 20:00:00,21,4,24,11,26.0
2015,6,8,21,9,0,0,1,19.0,2.0,91.0,27.0,4,2015-06-08 21:00:00,26,0,14,11,9.0
2015,6,8,22,2,0,0,1,19.0,1.0,92.0,22.0,4,2015-06-08 22:00:00,9,0,8,5,6.5
2015,6,8,23,1,0,0,1,18.0,3.7,92.0,17.0,4,2015-06-08 23:00:00,2,1,3,3,3.0
2015,6,9,0,1,0,1,1,18.0,7.4,93.0,11.0,4,2015-06-09 00:00:00,1,0,2,1,1.0
2015,6,9,5,3,0,1,1,19.0,0.1,92.0,15.0,3,2015-06-09 05:00:00,0,1,1,2,3.0
2015,6,9,6,11,0,1,1,19.0,0.2,91.0,14.0,3,2015-06-09 06:00:00,3,5,7,8,11.0
2015,6,9,7,14,0,1,1,20.0,0.1,88.0,16.0,3,2015-06-09 07:00:00,11,5,12,13,14.0
2015,6,9,8,29,0,1,1,21.0,0.3,86.0,18.0,3,2015-06-09 08:00:00,14,7,27,17,29.0
2015,6,9,9,17,0,1,1,22.0,0.4,84.0,20.0,3,2015-06-09 09:00:00,29,2,16,10,17.0
2015,6,9,10,5,0,1,1,23.0,0.2,78.0,19.0,3,2015-06-09 10:00:00,17,2,9,9,5.0
2015,6,9,11,4,0,1,1,24.0,1.1,72.0,18.0,4,2015-06-09 11:00:00,5,1,6,8,4.0
2015,6,9,12,14,0,1,1,25.0,1.5,67.0,17.0,4,2015-06-09 12:00:00,4,2,19,7,14.0
2015,6,9,13,14,0,1,1,25.0,0.7,65.0,19.0,4,2015-06-09 13:00:00,14,3,8,14,14.0
2015,6,9,14,16,0,1,1,24.0,0.5,64.0,22.0,3,2015-06-09 14:00:00,14,3,18,11,16.0
2015,6,9,15,7,0,1,1,24.0,0.6,62.0,25.0,3,2015-06-09 15:00:00,16,1,22,10,7.0
2015,6,9,16,14,0,1,1,23.0,0.3,66.0,21.0,3,2015-06-09 16:00:00,7,2,15,14,14.0
2015,6,9,17,31,0,1,1,22.0,0.5,69.0,18.0,3,2015-06-09 17:00:00,14,3,34,34,31.0
2015,6,9,18,48,0,1,1,21.0,0.7,73.0,15.0,3,2015-06-09 18:00:00,31,3,37,32,48.0
2015,6,9,19,36,0,1,1,20.0,0.4,75.0,14.0,3,2015-06-09 19:00:00,48,4,45,26,36.0
2015,6,9,20,25,0,1,1,20.0,0.0,77.0,14.0,1,2015-06-09 20:00:00,36,2,36,18,25.0
2015,6,9,21,11,0,1,1,19.0,0.0,79.0,14.0,1,2015-06-09 21:00:00,25,2,15,12,11.0
2015,6,9,22,7,0,1,1,18.0,0.0,81.0,11.0,1,2015-06-09 22:00:00,11,0,12,10,7.0
2015,6,9,23,3,0,1,1,18.0,0.0,83.0,9.0,1,2015-06-09 23:00:00,7,0,3,6,3.0
2015,6,10,5,4,0,2,1,19.0,0.0,80.0,5.0,1,2015-06-10 05:00:00,0,0,4,2,4.0
2015,6,10,6,16,0,2,1,21.0,0.0,76.0,2.0,1,2015-06-10 06:00:00,4,10,11,12,16.0
2015,6,10,7,23,0,2,1,22.0,0.0,71.0,4.0,1,2015-06-10 07:00:00,16,23,21,18,23.0
2015,6,10,8,38,0,2,1,23.0,0.0,66.0,6.0,1,2015-06-10 08:00:00,23,37,27,35,38.0
2015,6,10,9,21,0,2,1,24.0,0.0,61.0,9.0,1,2015-06-10 09:00:00,38,14,15,19,21.0
2015,6,10,10,8,0,2,1,24.0,0.0,59.0,11.0,1,2015-06-10 10:00:00,21,6,11,12,8.0
2015,6,10,11,9,0,2,1,24.0,0.0,57.0,13.0,1,2015-06-10 11:00:00,8,19,9,15,9.0
2015,6,10,12,12,0,2,1,25.0,0.0,55.0,15.0,1,2015-06-10 12:00:00,9,18,13,4,12.0
2015,6,10,13,7,0,2,1,24.0,0.0,58.0,15.0,1,2015-06-10 13:00:00,12,15,8,9,7.0
2015,6,10,14,22,0,2,1,23.0,0.0,61.0,15.0,1,2015-06-10 14:00:00,7,11,18,18,22.0
2015,6,10,15,13,0,2,1,23.0,0.0,64.0,14.0,1,2015-06-10 15:00:00,22,15,21,15,13.0
2015,6,10,16,24,0,2,1,22.0,0.0,67.0,14.0,1,2015-06-10 16:00:00,13,24,15,15,24.0
2015,6,10,17,29,0,2,1,22.0,0.0,70.0,13.0,1,2015-06-10 17:00:00,24,47,16,24,29.0
2015,6,10,18,49,0,2,1,21.0,0.0,73.0,13.0,1,2015-06-10 18:00:00,29,38,37,26,49.0
2015,6,10,19,45,0,2,1,21.0,0.0,75.0,15.0,1,2015-06-10 19:00:00,49,24,16,22,45.0
2015,6,10,20,35,0,2,1,20.0,0.0,77.0,17.0,1,2015-06-10 20:00:00,45,16,5,12,35.0
2015,6,10,21,14,0,2,1,20.0,0.0,79.0,19.0,1,2015-06-10 21:00:00,35,8,5,11,14.0
2015,6,10,22,10,0,2,1,19.0,0.0,80.0,17.0,1,2015-06-10 22:00:00,14,1,3,7,10.0
2015,6,10,23,3,0,2,1,19.0,0.0,81.0,15.0,1,2015-06-10 23:00:00,10,2,2,1,3.0
2015,6,11,0,1,0,3,1,19.0,0.0,82.0,14.0,1,2015-06-11 00:00:00,3,1,2,1,1.0
2015,6,11,5,2,0,3,1,20.0,0.0,78.0,16.0,1,2015-06-11 05:00:00,0,4,1,2,2.0
2015,6,11,6,21,0,3,1,21.0,0.0,76.0,14.0,1,2015-06-11 06:00:00,2,10,15,13,21.0
2015,6,11,7,16,0,3,1,23.0,0.0,70.0,16.0,1,2015-06-11 07:00:00,21,17,22,10,16.0
2015,6,11,8,27,0,3,1,24.0,0.0,65.0,17.0,1,2015-06-11 08:00:00,16,26,27,32,27.0
2015,6,11,9,28,0,3,1,26.0,0.0,60.0,19.0,1,2015-06-11 09:00:00,27,10,17,15,28.0
2015,6,11,10,5,0,3,1,27.0,0.0,57.0,17.0,1,2015-06-11 10:00:00,28,6,8,7,5.0
2015,6,11,11,3,0,3,1,28.0,0.0,55.0,15.0,1,2015-06-11 11:00:00,5,10,6,7,7.0
2015,6,11,12,4,0,3,1,29.0,0.0,52.0,13.0,1,2015-06-11 12:00:00,3,14,20,4,14.0
2015,6,11,13,8,0,3,1,29.0,0.0,57.0,15.0,1,2015-06-11 13:00:00,4,6,11,8,8.0
2015,6,11,14,7,0,3,1,28.0,0.3,61.0,17.0,3,2015-06-11 14:00:00,8,9,18,12,7.0
2015,6,11,15,12,0,3,1,28.0,0.4,65.0,19.0,3,2015-06-11 15:00:00,7,12,13,13,12.0
2015,6,11,16,29,0,3,1,27.0,0.2,69.0,16.0,3,2015-06-11 16:00:00,12,18,20,10,29.0
2015,6,11,17,23,0,3,1,26.0,0.4,73.0,13.0,3,2015-06-11 17:00:00,29,26,30,20,23.0
2015,6,11,18,40,0,3,1,25.0,0.6,78.0,10.0,3,2015-06-11 18:00:00,23,26,22,19,40.0
2015,6,11,19,39,0,3,1,24.0,0.3,78.0,11.0,3,2015-06-11 19:00:00,40,18,27,18,39.0
2015,6,11,20,22,0,3,1,24.0,0.0,78.0,12.0,1,2015-06-11 20:00:00,39,11,29,6,22.0
2015,6,11,21,14,0,3,1,23.0,0.0,78.0,13.0,1,2015-06-11 21:00:00,22,3,15,6,14.0
2015,6,11,22,10,0,3,1,22.0,0.0,78.0,10.0,1,2015-06-11 22:00:00,14,6,8,2,10.0
2015,6,12,0,1,0,4,1,22.0,0.1,80.0,5.0,1,2015-06-12 00:00:00,3,0,1,1,1.0
2015,6,12,5,2,0,4,1,21.0,0.0,76.0,7.0,1,2015-06-12 05:00:00,0,1,2,1,2.0
2015,6,12,6,10,0,4,1,22.0,0.0,74.0,7.0,1,2015-06-12 06:00:00,2,7,7,6,10.0
2015,6,12,7,25,0,4,1,24.0,0.0,71.0,8.0,1,2015-06-12 07:00:00,10,16,26,16,25.0
2015,6,12,8,33,0,4,1,25.0,0.0,68.0,9.0,1,2015-06-12 08:00:00,25,30,21,32,33.0
2015,6,12,9,14,0,4,1,27.0,0.0,66.0,10.0,1,2015-06-12 09:00:00,33,18,23,19,14.0
2015,6,12,10,9,0,4,1,27.0,0.0,65.0,11.0,1,2015-06-12 10:00:00,14,5,4,9,9.0
2015,6,12,11,12,0,4,1,28.0,0.0,64.0,12.0,1,2015-06-12 11:00:00,9,2,13,18,12.0
2015,6,12,12,9,0,4,1,28.0,0.0,63.0,12.0,1,2015-06-12 12:00:00,12,5,22,13,9.0
2015,6,12,13,4,0,4,1,28.0,0.0,63.0,16.0,1,2015-06-12 13:00:00,9,8,23,18,18.0
2015,6,12,14,15,0,4,1,28.0,0.0,64.0,20.0,1,2015-06-12 14:00:00,4,16,32,42,32.0
2015,6,12,15,10,0,4,1,28.0,0.0,64.0,24.0,1,2015-06-12 15:00:00,15,18,20,12,10.0
2015,6,12,16,28,0,4,1,27.0,0.0,69.0,20.0,1,2015-06-12 16:00:00,10,16,32,24,28.0
2015,6,12,17,37,0,4,1,26.0,0.1,73.0,17.0,1,2015-06-12 17:00:00,28,24,46,44,37.0
2015,6,12,18,39,0,4,1,25.0,0.1,78.0,14.0,1,2015-06-12 18:00:00,37,36,42,29,39.0
2015,6,12,19,14,0,4,1,24.0,0.0,79.0,16.0,1,2015-06-12 19:00:00,39,17,27,27,14.0
2015,6,12,20,9,0,4,1,24.0,0.3,80.0,19.0,3,2015-06-12 20:00:00,14,11,12,11,9.0
2015,6,12,21,8,0,4,1,23.0,0.4,81.0,22.0,3,2015-06-12 21:00:00,9,7,8,6,8.0
2015,6,12,22,12,0,4,1,23.0,0.2,83.0,20.0,3,2015-06-12 22:00:00,8,5,11,3,12.0
2015,6,12,23,5,0,4,1,23.0,0.4,85.0,18.0,3,2015-06-12 23:00:00,12,5,6,4,5.0
2015,6,13,7,5,0,5,0,22.0,0.0,73.0,17.0,1,2015-06-13 07:00:00,5,1,1,4,5.0
2015,6,13,8,10,0,5,0,23.0,0.0,69.0,18.0,1,2015-06-13 08:00:00,5,7,13,7,10.0
2015,6,13,9,10,0,5,0,24.0,0.0,66.0,18.0,1,2015-06-13 09:00:00,10,2,9,3,10.0
2015,6,13,10,17,0,5,0,24.0,0.0,61.0,15.0,1,2015-06-13 10:00:00,10,9,27,14,17.0
2015,6,13,11,30,0,5,0,25.0,0.0,56.0,12.0,1,2015-06-13 11:00:00,17,14,38,30,30.0
2015,6,13,12,25,0,5,0,26.0,0.0,51.0,9.0,1,2015-06-13 12:00:00,30,25,46,14,25.0
2015,6,13,13,40,0,5,0,26.0,0.0,53.0,8.0,1,2015-06-13 13:00:00,25,22,49,24,40.0
2015,6,13,14,44,0,5,0,25.0,0.0,56.0,8.0,1,2015-06-13 14:00:00,40,46,36,47,44.0
2015,6,13,15,41,0,5,0,24.0,0.0,58.0,7.0,1,2015-06-13 15:00:00,44,43,32,27,41.0
2015,6,13,16,47,0,5,0,23.0,0.0,60.0,7.0,1,2015-06-13 16:00:00,41,41,44,37,47.0
2015,6,13,17,40,0,5,0,23.0,0.0,62.0,6.0,1,2015-06-13 17:00:00,47,48,41,41,40.0
2015,6,13,18,37,0,5,0,22.0,0.0,64.0,6.0,1,2015-06-13 18:00:00,40,40,32,29,37.0
2015,6,13,19,31,0,5,0,21.0,0.0,69.0,8.0,1,2015-06-13 19:00:00,37,22,46,41,31.0
2015,6,13,20,36,0,5,0,20.0,0.0,74.0,10.0,1,2015-06-13 20:00:00,31,21,37,18,36.0
2015,6,13,21,18,0,5,0,19.0,0.0,80.0,12.0,1,2015-06-13 21:00:00,36,9,11,5,18.0
2015,6,13,22,8,0,5,0,19.0,0.0,82.0,10.0,1,2015-06-13 22:00:00,18,2,12,3,8.0
2015,6,13,23,6,0,5,0,19.0,0.0,85.0,9.0,1,2015-06-13 23:00:00,8,3,18,5,6.0
2015,6,14,0,12,0,6,0,18.0,0.0,87.0,7.0,1,2015-06-14 00:00:00,6,6,2,2,12.0
2015,6,14,7,5,0,6,0,23.0,0.0,68.0,5.0,1,2015-06-14 07:00:00,2,6,1,2,5.0
2015,6,14,8,6,0,6,0,24.0,0.0,65.0,6.0,1,2015-06-14 08:00:00,5,7,6,6,6.0
2015,6,14,9,11,0,6,0,25.0,0.0,62.0,6.0,1,2015-06-14 09:00:00,6,17,16,13,11.0
2015,6,14,10,18,0,6,0,26.0,0.0,60.0,9.0,1,2015-06-14 10:00:00,11,23,21,20,18.0
2015,6,14,11,39,0,6,0,26.0,0.0,58.0,11.0,2,2015-06-14 11:00:00,18,36,27,20,39.0
2015,6,14,12,24,0,6,0,27.0,0.0,57.0,14.0,2,2015-06-14 12:00:00,39,28,37,40,24.0
2015,6,14,13,32,0,6,0,26.0,0.0,60.0,14.0,2,2015-06-14 13:00:00,24,37,34,36,32.0
2015,6,14,14,44,0,6,0,25.0,0.0,63.0,15.0,2,2015-06-14 14:00:00,32,51,28,30,44.0
2015,6,14,15,24,0,6,0,24.0,0.0,66.0,15.0,2,2015-06-14 15:00:00,44,37,26,38,24.0
2015,6,14,16,37,0,6,0,24.0,0.0,69.0,16.0,2,2015-06-14 16:00:00,24,41,20,34,37.0
2015,6,14,17,35,0,6,0,23.0,0.0,72.0,17.0,1,2015-06-14 17:00:00,37,56,1,45,35.0
2015,6,14,18,37,0,6,0,22.0,0.0,75.0,17.0,1,2015-06-14 18:00:00,35,46,6,45,37.0
2015,6,14,19,30,0,6,0,21.0,0.0,80.0,16.0,1,2015-06-14 19:00:00,37,32,3,36,30.0
2015,6,14,20,23,0,6,0,21.0,0.5,84.0,15.0,3,2015-06-14 20:00:00,30,19,2,19,23.0
2015,6,15,6,3,0,0,1,21.0,0.6,90.0,13.0,3,2015-06-15 06:00:00,1,10,2,3,3.0
2015,6,15,8,25,0,0,1,21.0,0.3,88.0,11.0,3,2015-06-15 08:00:00,14,16,5,7,25.0
2015,6,15,9,15,0,0,1,22.0,0.4,87.0,10.0,3,2015-06-15 09:00:00,25,18,6,6,15.0
2015,6,15,10,6,0,0,1,23.0,0.2,85.0,9.0,3,2015-06-15 10:00:00,15,4,3,12,6.0
2015,6,15,14,8,0,0,1,24.0,0.9,85.0,10.0,4,2015-06-15 14:00:00,8,12,2,42,8.0
2015,6,15,15,5,0,0,1,24.0,1.2,87.0,13.0,4,2015-06-15 15:00:00,8,5,4,48,5.0
2015,6,15,16,1,0,0,1,23.0,0.6,88.0,13.0,4,2015-06-15 16:00:00,5,18,8,67,18.0
2015,6,15,17,8,0,0,1,22.0,1.0,89.0,14.0,4,2015-06-15 17:00:00,1,29,6,37,29.0
2015,6,15,18,18,0,0,1,21.0,1.3,91.0,15.0,4,2015-06-15 18:00:00,8,51,11,31,18.0
2015,6,15,19,30,0,0,1,20.0,0.7,91.0,15.0,4,2015-06-15 19:00:00,18,21,8,43,30.0
2015,6,15,20,11,0,0,1,19.0,0.0,91.0,14.0,2,2015-06-15 20:00:00,30,26,4,24,24.0
2015,6,15,23,4,0,0,1,17.0,0.0,93.0,8.0,2,2015-06-15 23:00:00,12,1,1,3,4.0
2015,6,16,5,2,0,1,1,19.0,0.7,95.0,5.0,3,2015-06-16 05:00:00,0,3,1,1,2.0
2015,6,16,6,15,0,1,1,19.0,1.0,94.0,5.0,3,2015-06-16 06:00:00,2,11,5,7,15.0
2015,6,16,7,18,0,1,1,20.0,0.5,91.0,8.0,3,2015-06-16 07:00:00,15,14,5,12,18.0
2015,6,16,8,32,0,1,1,21.0,0.2,88.0,11.0,3,2015-06-16 08:00:00,18,29,7,27,32.0
2015,6,16,9,21,0,1,1,23.0,0.3,85.0,14.0,3,2015-06-16 09:00:00,32,17,2,16,21.0
2015,6,16,10,5,0,1,1,23.0,0.2,84.0,14.0,3,2015-06-16 10:00:00,21,5,2,9,5.0
2015,6,16,11,17,0,1,1,24.0,0.7,83.0,14.0,3,2015-06-16 11:00:00,5,4,1,6,17.0
2015,6,16,12,8,0,1,1,25.0,1.0,83.0,14.0,3,2015-06-16 12:00:00,17,14,2,19,8.0
2015,6,16,13,20,0,1,1,25.0,0.5,82.0,14.0,3,2015-06-16 13:00:00,8,14,3,8,20.0
2015,6,16,14,12,0,1,1,24.0,0.4,81.0,14.0,3,2015-06-16 14:00:00,20,16,3,18,12.0
2015,6,16,15,8,0,1,1,24.0,0.5,81.0,15.0,3,2015-06-16 15:00:00,12,7,1,22,8.0
2015,6,16,16,17,0,1,1,24.0,0.2,80.0,15.0,3,2015-06-16 16:00:00,8,14,2,15,17.0
2015,6,16,17,9,0,1,1,23.0,0.0,80.0,15.0,1,2015-06-16 17:00:00,17,31,3,34,31.0
2015,6,16,18,21,0,1,1,23.0,0.0,79.0,15.0,1,2015-06-16 18:00:00,9,48,3,37,21.0
2015,6,16,19,17,0,1,1,22.0,0.0,79.0,17.0,1,2015-06-16 19:00:00,21,36,4,45,36.0
2015,6,16,20,34,0,1,1,22.0,0.0,78.0,19.0,1,2015-06-16 20:00:00,17,25,2,36,34.0
2015,6,16,21,19,0,1,1,21.0,0.0,78.0,21.0,1,2015-06-16 21:00:00,34,11,2,15,19.0
2015,6,17,6,15,0,2,1,21.0,0.0,75.0,17.0,1,2015-06-17 06:00:00,4,16,10,11,15.0
2015,6,17,7,20,0,2,1,21.0,0.0,75.0,17.0,1,2015-06-17 07:00:00,15,23,23,21,20.0
2015,6,17,8,39,0,2,1,21.0,0.0,75.0,17.0,1,2015-06-17 08:00:00,20,38,37,27,39.0
2015,6,17,9,12,0,2,1,21.0,0.0,75.0,16.0,1,2015-06-17 09:00:00,39,21,14,15,12.0
2015,6,17,10,11,0,2,1,20.0,0.0,76.0,16.0,1,2015-06-17 10:00:00,12,8,6,11,11.0
2015,6,17,11,17,0,2,1,20.0,0.0,76.0,15.0,1,2015-06-17 11:00:00,11,9,19,9,17.0
2015,6,17,12,25,0,2,1,20.0,0.0,77.0,15.0,1,2015-06-17 12:00:00,17,12,18,13,25.0
2015,6,17,13,11,0,2,1,20.0,0.0,77.0,14.0,1,2015-06-17 13:00:00,25,7,15,8,11.0
2015,6,17,14,18,0,2,1,20.0,0.0,78.0,13.0,1,2015-06-17 14:00:00,11,22,11,18,18.0
2015,6,17,15,13,0,2,1,20.0,0.0,78.0,13.0,1,2015-06-17 15:00:00,18,13,15,21,13.0
2015,6,17,16,12,0,2,1,19.0,0.0,80.0,11.0,1,2015-06-17 16:00:00,13,24,24,15,12.0
2015,6,17,17,35,0,2,1,19.0,0.0,81.0,10.0,2,2015-06-17 17:00:00,12,29,47,16,35.0
2015,6,17,18,28,0,2,1,19.0,0.0,82.0,8.0,2,2015-06-17 18:00:00,35,49,38,37,28.0
2015,6,17,19,20,0,2,1,18.0,0.0,82.0,10.0,2,2015-06-17 19:00:00,28,45,24,16,20.0
2015,6,17,20,14,0,2,1,18.0,0.0,83.0,12.0,2,2015-06-17 20:00:00,20,35,16,5,14.0
2015,6,17,21,14,0,2,1,18.0,0.0,83.0,14.0,2,2015-06-17 21:00:00,14,14,8,5,14.0
2015,6,17,22,7,0,2,1,17.0,0.0,83.0,12.0,2,2015-06-17 22:00:00,14,10,1,3,7.0
2015,6,17,23,3,0,2,1,17.0,0.0,84.0,10.0,2,2015-06-17 23:00:00,7,3,2,2,3.0
