year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2
2018,8,18,17,27,0,5,0,28,2.5,68,14,Moderate or heavy rain shower
2018,8,18,18,36,0,5,0,27,3.3,71,13,Moderate or heavy rain shower
2018,8,18,19,14,0,5,0,26,1.7,69,15,Moderate or heavy rain shower
2018,8,18,20,9,0,5,0,25,0.6,68,17,Light rain shower
2018,8,18,21,5,0,5,0,24,0.8,67,19,Light rain shower
2018,8,18,22,12,0,5,0,23,0.4,68,19,Light rain shower
2018,8,19,0,4,0,6,0,22,1.3,71,18,Light rain shower
2018,8,19,1,2,0,6,0,22,0.6,73,18,Light rain shower
2018,8,19,3,2,0,6,0,21,0.0,79,17,Overcast
2018,8,19,5,1,0,6,0,21,0.1,79,20,Light drizzle
2018,8,19,7,2,0,6,0,21,0.0,78,21,Light drizzle
2018,8,19,8,2,0,6,0,21,0.1,77,21,Light drizzle
2018,8,19,9,16,0,6,0,21,0.1,76,21,Light drizzle
2018,8,19,10,15,0,6,0,21,0.0,74,19,Light drizzle
2018,8,19,11,7,0,6,0,22,0.1,72,17,Light drizzle
2018,8,19,12,21,0,6,0,22,0.1,69,16,Light drizzle
2018,8,19,13,18,0,6,0,22,0.1,68,15,Light drizzle
2018,8,19,14,13,0,6,0,23,0.1,67,14,Light drizzle
2018,8,19,15,9,0,6,0,23,0.1,66,14,Light drizzle
2018,8,19,16,29,0,6,0,23,0.1,65,11,Light drizzle
2018,8,19,17,32,0,6,0,23,0.1,65,9,Patchy rain possible
2018,8,19,18,23,0,6,0,23,0.2,64,6,Patchy rain possible
2018,8,19,19,21,0,6,0,23,0.1,67,8,Patchy rain possible
2018,8,19,20,19,0,6,0,22,0.0,69,10,Cloudy
2018,8,19,21,3,0,6,0,22,0.0,71,12,Cloudy
2018,8,19,22,4,0,6,0,22,0.0,71,13,Cloudy
2018,8,19,23,4,0,6,0,22,0.0,70,14,Partly cloudy
2018,8,20,0,4,0,0,1,21,0.0,70,14,Partly cloudy
2018,8,20,6,8,0,0,1,20,0.0,74,12,Cloudy
2018,8,20,7,27,0,0,1,21,0.0,74,12,Cloudy
2018,8,20,8,73,0,0,1,21,0.0,74,12,Cloudy
2018,8,20,9,43,0,0,1,22,0.0,73,12,Cloudy
2018,8,20,10,9,0,0,1,23,0.0,68,11,Cloudy
2018,8,20,11,8,0,0,1,25,0.1,63,10,Light rain shower
2018,8,20,12,7,0,0,1,26,0.1,58,9,Light rain shower
2018,8,20,13,12,0,0,1,26,0.0,59,10,Light rain shower
2018,8,20,14,19,0,0,1,25,0.1,61,12,Light rain shower
2018,8,20,15,13,0,0,1,25,0.1,62,13,Light rain shower
2018,8,20,16,22,0,0,1,25,0.0,65,11,Light rain shower
2018,8,20,17,50,0,0,1,24,0.1,67,9,Patchy rain possible
2018,8,20,18,56,0,0,1,24,0.1,70,8,Patchy rain possible
2018,8,20,19,32,0,0,1,23,0.0,70,8,Patchy rain possible
2018,8,20,20,23,0,0,1,23,0.0,71,8,Cloudy
2018,8,20,21,15,0,0,1,23,0.0,72,9,Cloudy
2018,8,20,22,14,0,0,1,22,0.0,72,10,Cloudy
2018,8,20,23,5,0,0,1,22,0.0,72,11,Partly cloudy
2018,8,21,1,3,0,1,1,22,0.0,73,11,Partly cloudy
2018,8,21,5,1,0,1,1,21,0.0,74,11,Partly cloudy
2018,8,21,6,10,0,1,1,21,0.0,74,12,Partly cloudy
2018,8,21,7,36,0,1,1,22,0.0,70,13,Partly cloudy
2018,8,21,8,63,0,1,1,23,0.0,67,13,Sunny
2018,8,21,9,57,0,1,1,24,0.0,63,14,Sunny
2018,8,21,10,16,0,1,1,25,0.0,62,14,Sunny
2018,8,21,11,9,0,1,1,26,0.0,61,13,Sunny
2018,8,21,12,18,0,1,1,26,0.0,61,13,Sunny
2018,8,21,13,21,0,1,1,26,0.0,62,15,Sunny
2018,8,21,14,17,0,1,1,26,0.0,64,17,Partly cloudy
2018,8,21,15,17,0,1,1,25,0.0,66,19,Partly cloudy
2018,8,21,16,26,0,1,1,25,0.0,69,18,Partly cloudy
2018,8,21,17,36,0,1,1,24,0.0,72,16,Cloudy
2018,8,21,18,60,0,1,1,24,0.0,76,15,Cloudy
2018,8,21,19,51,0,1,1,23,0.0,77,16,Cloudy
2018,8,21,20,28,0,1,1,23,0.2,79,17,Light rain shower
2018,8,21,21,15,0,1,1,23,0.3,81,18,Light rain shower
2018,8,21,22,10,0,1,1,23,0.2,83,19,Light rain shower
2018,8,21,23,2,0,1,1,23,1.7,85,19,Moderate or heavy rain shower
2018,8,22,5,1,0,2,1,23,1.2,84,12,Moderate rain at times
2018,8,22,6,8,0,2,1,24,1.6,81,12,Moderate rain at times
2018,8,22,7,22,0,2,1,24,0.8,77,14,Moderate rain at times
2018,8,22,8,66,0,2,1,25,0.0,73,16,Partly cloudy
2018,8,22,9,50,0,2,1,26,0.0,68,18,Partly cloudy
2018,8,22,10,12,0,2,1,27,0.0,63,17,Partly cloudy
2018,8,22,11,12,0,2,1,28,0.1,58,17,Patchy rain possible
2018,8,22,12,14,0,2,1,29,0.1,53,16,Patchy rain possible
2018,8,22,13,7,0,2,1,29,0.0,52,18,Patchy rain possible
2018,8,22,14,19,0,2,1,29,0.0,51,19,Sunny
2018,8,22,15,37,0,2,1,29,0.0,50,21,Sunny
2018,8,22,16,21,0,2,1,28,0.0,52,19,Sunny
2018,8,22,17,42,0,2,1,27,0.0,54,17,Sunny
2018,8,22,18,63,0,2,1,26,0.0,56,15,Clear
2018,8,22,19,39,0,2,1,25,0.0,59,16,Clear
2018,8,22,20,23,0,2,1,24,0.0,62,17,Clear
2018,8,22,21,16,0,2,1,23,0.0,65,19,Clear
2018,8,22,22,6,0,2,1,23,0.0,66,18,Clear
2018,8,22,23,3,0,2,1,22,0.0,66,17,Clear
2018,8,23,0,3,0,3,1,22,0.0,67,15,Clear
2018,8,23,1,2,0,3,1,22,0.0,67,15,Clear
2018,8,23,5,1,0,3,1,21,0.0,62,15,Partly cloudy
2018,8,23,6,14,0,3,1,21,0.0,59,14,Partly cloudy
2018,8,23,7,20,0,3,1,21,0.0,54,15,Partly cloudy
2018,8,23,8,67,0,3,1,22,0.0,50,15,Sunny
2018,8,23,9,59,0,3,1,23,0.0,45,16,Sunny
2018,8,23,10,9,0,3,1,24,0.0,41,15,Sunny
2018,8,23,11,12,0,3,1,25,0.0,38,14,Sunny
2018,8,23,12,7,0,3,1,27,0.0,34,13,Sunny
2018,8,23,13,21,0,3,1,27,0.0,36,14,Sunny
2018,8,23,14,19,0,3,1,26,0.0,37,14,Sunny
2018,8,23,15,26,0,3,1,26,0.0,39,14,Sunny
2018,8,23,16,25,0,3,1,26,0.0,41,13,Sunny
2018,8,23,17,48,0,3,1,26,0.0,43,11,Sunny
2018,8,23,18,59,0,3,1,25,0.0,45,10,Clear
2018,8,23,19,47,0,3,1,25,0.0,47,11,Clear
2018,8,23,20,32,0,3,1,24,0.0,50,12,Clear
2018,8,23,21,19,0,3,1,23,0.0,53,14,Clear
2018,8,23,22,16,0,3,1,24,0.0,54,12,Clear
2018,8,23,23,8,0,3,1,24,0.0,56,10,Clear
2018,8,24,6,11,0,4,1,23,0.0,54,5,Sunny
2018,8,24,7,25,0,4,1,25,0.0,52,4,Sunny
2018,8,24,8,64,0,4,1,26,0.0,50,3,Sunny
2018,8,24,9,39,0,4,1,28,0.0,48,3,Sunny
2018,8,24,10,16,0,4,1,29,0.0,44,4,Sunny
2018,8,24,11,12,0,4,1,29,0.0,41,6,Sunny
2018,8,24,12,18,0,4,1,30,0.0,38,7,Sunny
2018,8,24,13,21,0,4,1,30,0.0,38,8,Sunny
2018,8,24,14,18,0,4,1,30,0.0,39,9,Sunny
2018,8,24,15,35,0,4,1,30,0.0,39,10,Sunny
2018,8,24,16,40,0,4,1,29,0.0,41,11,Sunny
2018,8,24,17,52,0,4,1,28,0.0,44,12,Sunny
2018,8,24,18,41,0,4,1,27,0.0,46,13,Clear
2018,8,24,19,40,0,4,1,27,0.0,48,12,Clear
2018,8,24,20,36,0,4,1,26,0.0,50,11,Clear
2018,8,24,21,15,0,4,1,26,0.0,52,11,Clear
2018,8,24,22,7,0,4,1,26,0.0,53,11,Clear
2018,8,24,23,9,0,4,1,26,0.0,53,11,Clear
2018,8,25,0,1,0,5,0,26,0.0,54,12,Clear
2018,8,25,1,6,0,5,0,25,0.0,55,10,Clear
2018,8,25,2,5,0,5,0,25,0.0,56,8,Clear
2018,8,25,6,2,0,5,0,23,0.0,54,1,Sunny
2018,8,25,7,4,0,5,0,24,0.0,52,3,Sunny
2018,8,25,8,4,0,5,0,25,0.0,49,6,Partly cloudy
2018,8,25,9,18,0,5,0,26,0.0,46,8,Partly cloudy
2018,8,25,10,16,0,5,0,26,0.0,44,9,Partly cloudy
2018,8,25,11,20,0,5,0,27,0.0,43,9,Cloudy
2018,8,25,12,43,0,5,0,27,0.0,42,10,Cloudy
2018,8,25,13,80,0,5,0,27,0.0,43,10,Cloudy
2018,8,25,14,46,0,5,0,27,0.0,44,11,Sunny
2018,8,25,15,55,0,5,0,27,0.0,45,12,Sunny
2018,8,25,16,32,0,5,0,26,0.0,47,11,Sunny
2018,8,25,17,35,0,5,0,26,0.0,49,11,Sunny
2018,8,25,18,38,0,5,0,26,0.0,52,10,Clear
2018,8,25,19,23,0,5,0,26,0.0,54,11,Clear
2018,8,25,20,11,0,5,0,25,0.0,56,11,Clear
2018,8,25,21,14,0,5,0,25,0.0,59,11,Clear
2018,8,25,22,15,0,5,0,24,0.0,60,10,Clear
2018,8,25,23,4,0,5,0,24,0.0,60,9,Clear
2018,8,26,0,3,0,6,0,24,0.0,61,9,Clear
2018,8,26,1,1,0,6,0,23,0.0,62,9,Clear
2018,8,26,2,1,0,6,0,22,0.0,64,9,Clear
2018,8,26,3,2,0,6,0,22,0.0,65,9,Clear
2018,8,26,5,1,0,6,0,22,0.0,65,8,Clear
2018,8,26,7,3,0,6,0,24,0.0,63,10,Sunny
2018,8,26,8,4,0,6,0,25,0.0,61,12,Sunny
2018,8,26,9,14,0,6,0,26,0.0,58,14,Sunny
2018,8,26,10,12,0,6,0,27,0.0,56,13,Sunny
2018,8,26,11,55,0,6,0,28,0.0,54,13,Partly cloudy
2018,8,26,12,32,0,6,0,29,0.0,52,12,Partly cloudy
2018,8,26,13,52,0,6,0,29,0.0,53,13,Partly cloudy
2018,8,26,14,22,0,6,0,29,0.0,54,14,Overcast
2018,8,26,15,40,0,6,0,29,0.0,54,14,Overcast
2018,8,26,16,34,0,6,0,29,0.0,57,14,Overcast
2018,8,26,17,32,0,6,0,28,0.0,59,14,Partly cloudy
2018,8,26,18,37,0,6,0,28,0.0,61,13,Partly cloudy
2018,8,26,19,32,0,6,0,27,0.0,64,13,Partly cloudy
2018,8,26,20,19,0,6,0,27,0.0,66,13,Partly cloudy
2018,8,26,21,8,0,6,0,26,0.0,68,13,Partly cloudy
2018,8,26,22,12,0,6,0,26,0.0,69,13,Partly cloudy
2018,8,26,23,1,0,6,0,25,0.0,71,13,Partly cloudy
2018,8,27,0,3,0,0,1,25,0.0,72,13,Partly cloudy
2018,8,27,1,2,0,0,1,25,0.0,75,12,Partly cloudy
2018,8,27,2,1,0,0,1,25,0.0,78,12,Clear
2018,8,27,5,1,0,0,1,25,0.0,79,7,Clear
2018,8,27,6,13,0,0,1,26,0.0,78,5,Sunny
2018,8,27,7,20,0,0,1,27,0.0,73,5,Sunny
2018,8,27,8,54,0,0,1,28,0.0,68,5,Sunny
2018,8,27,9,45,0,0,1,30,0.0,63,5,Sunny
2018,8,27,10,20,0,0,1,31,0.0,59,5,Sunny
2018,8,27,11,33,0,0,1,32,0.0,54,5,Sunny
2018,8,27,12,17,0,0,1,33,0.0,50,5,Sunny
2018,8,27,13,21,0,0,1,33,0.0,50,7,Sunny
2018,8,27,14,10,0,0,1,33,0.0,50,8,Sunny
2018,8,27,15,13,0,0,1,33,0.0,51,9,Sunny
2018,8,27,16,13,0,0,1,32,0.0,53,9,Sunny
2018,8,27,17,44,0,0,1,31,0.0,55,9,Partly cloudy
2018,8,27,18,48,0,0,1,30,0.0,58,9,Partly cloudy
2018,8,27,19,47,0,0,1,30,0.0,62,10,Partly cloudy
2018,8,27,20,24,0,0,1,29,0.0,66,11,Partly cloudy
2018,8,27,21,14,0,0,1,28,0.0,70,12,Partly cloudy
2018,8,27,22,8,0,0,1,28,0.0,73,11,Partly cloudy
2018,8,27,23,3,0,0,1,27,0.0,75,11,Clear
2018,8,28,0,2,0,1,1,27,0.0,78,11,Clear
2018,8,28,2,1,0,1,1,27,0.4,81,11,Patchy rain possible
2018,8,28,5,4,0,1,1,27,0.7,80,7,Patchy rain possible
2018,8,28,6,11,0,1,1,27,1.0,78,5,Patchy rain possible
2018,8,28,7,38,0,1,1,28,0.5,72,6,Patchy rain possible
2018,8,28,8,60,0,1,1,30,0.1,66,7,Sunny
2018,8,28,9,40,0,1,1,32,0.1,60,8,Sunny
2018,8,28,10,20,0,1,1,33,0.1,55,10,Sunny
2018,8,28,11,11,0,1,1,34,0.1,50,11,Sunny
2018,8,28,12,10,0,1,1,35,0.1,45,13,Sunny
2018,8,28,13,13,0,1,1,35,0.1,45,14,Sunny
2018,8,28,14,8,0,1,1,34,0.0,45,16,Sunny
2018,8,28,15,12,0,1,1,34,0.0,44,18,Sunny
2018,8,28,16,19,0,1,1,33,0.0,48,17,Sunny
2018,8,28,17,29,0,1,1,33,0.0,51,17,Sunny
2018,8,28,18,39,0,1,1,32,0.0,55,16,Clear
2018,8,28,19,36,0,1,1,31,0.0,58,16,Clear
2018,8,28,20,26,0,1,1,30,0.0,62,16,Clear
2018,8,28,21,15,0,1,1,30,0.0,65,17,Clear
2018,8,28,22,7,0,1,1,29,0.0,67,16,Clear
2018,8,28,23,3,0,1,1,29,0.2,69,16,Clear
2018,8,29,0,2,0,2,1,29,0.4,71,16,Clear
2018,8,29,5,2,0,2,1,28,0.1,71,8,Clear
2018,8,29,6,10,0,2,1,28,0.1,71,5,Sunny
2018,8,29,7,21,0,2,1,29,0.0,65,8,Sunny
2018,8,29,8,60,0,2,1,31,0.0,60,10,Sunny
2018,8,29,9,31,0,2,1,32,0.0,54,12,Sunny
2018,8,29,10,3,0,2,1,33,0.0,52,13,Sunny
2018,8,29,11,6,0,2,1,34,0.0,49,14,Sunny
2018,8,29,12,11,0,2,1,34,0.0,46,14,Sunny
2018,8,29,13,8,0,2,1,34,0.0,46,15,Sunny
2018,8,29,14,8,0,2,1,34,0.0,45,17,Sunny
2018,8,29,15,9,0,2,1,34,0.0,45,18,Sunny
2018,8,29,16,9,0,2,1,33,0.0,47,16,Sunny
2018,8,29,17,40,0,2,1,33,0.0,49,15,Sunny
2018,8,29,18,60,0,2,1,32,0.0,50,13,Clear
2018,8,29,19,40,0,2,1,31,0.0,54,14,Clear
2018,8,29,20,25,0,2,1,31,0.0,57,15,Clear
2018,8,29,21,9,0,2,1,30,0.0,61,17,Clear
2018,8,29,22,8,0,2,1,29,0.0,63,16,Clear
2018,8,29,23,2,0,2,1,29,0.0,65,16,Clear
2018,8,30,0,2,0,3,1,29,0.0,67,15,Clear
2018,8,30,2,1,0,3,1,28,0.0,70,13,Clear
2018,8,30,5,2,0,3,1,27,0.0,69,12,Clear
2018,8,30,6,10,0,3,1,26,0.0,68,13,Sunny
2018,8,30,7,34,0,3,1,28,0.0,64,13,Sunny
2018,8,30,8,50,0,3,1,29,0.0,61,14,Sunny
2018,8,30,9,26,0,3,1,30,0.0,57,14,Sunny
2018,8,30,10,7,0,3,1,30,0.0,54,12,Sunny
2018,8,30,11,9,0,3,1,31,0.0,52,10,Cloudy
2018,8,30,12,9,0,3,1,32,0.0,50,8,Cloudy
2018,8,30,13,10,0,3,1,32,0.0,51,7,Cloudy
2018,8,30,14,7,0,3,1,31,0.0,52,7,Overcast
2018,8,30,15,22,0,3,1,31,0.0,54,6,Overcast
2018,8,30,16,22,0,3,1,31,0.0,55,7,Overcast
2018,8,30,17,29,0,3,1,30,0.0,57,7,Partly cloudy
2018,8,30,18,42,0,3,1,30,0.0,59,7,Partly cloudy
2018,8,30,19,30,0,3,1,28,0.0,60,9,Partly cloudy
2018,8,30,20,16,0,3,1,27,0.1,61,10,Patchy rain possible
2018,8,30,21,11,0,3,1,26,0.1,62,12,Patchy rain possible
2018,8,30,22,9,0,3,1,26,0.0,62,13,Patchy rain possible
2018,8,30,23,9,0,3,1,25,0.1,63,14,Light rain shower
2018,8,31,0,3,0,4,1,25,0.2,63,15,Light rain shower
2018,8,31,5,1,0,4,1,23,0.4,76,17,Light rain shower
2018,8,31,6,5,0,4,1,23,0.5,77,16,Light rain shower
2018,8,31,7,17,0,4,1,23,0.3,74,17,Light rain shower
2018,8,31,8,36,0,4,1,24,0.1,72,19,Light rain shower
2018,8,31,9,27,0,4,1,24,0.1,69,20,Light rain shower
2018,8,31,10,23,0,4,1,24,0.1,67,18,Light rain shower
2018,8,31,11,9,0,4,1,25,0.1,66,16,Patchy light drizzle
2018,8,31,12,14,0,4,1,25,0.2,64,14,Patchy light drizzle
2018,8,31,13,19,0,4,1,25,0.1,64,16,Patchy light drizzle
2018,8,31,14,7,0,4,1,25,0.2,64,18,Light rain shower
2018,8,31,15,26,0,4,1,25,0.3,64,19,Light rain shower
2018,8,31,16,24,0,4,1,24,0.2,65,19,Light rain shower
2018,8,31,17,24,0,4,1,24,0.2,66,20,Light rain shower
2018,8,31,18,10,0,4,1,23,0.3,67,20,Light rain shower
2018,8,31,19,14,0,4,1,23,0.2,68,19,Light rain shower
2018,8,31,20,9,0,4,1,22,0.0,69,19,Partly cloudy
2018,8,31,21,8,0,4,1,22,0.0,70,19,Partly cloudy
2018,8,31,22,7,0,4,1,22,0.0,71,18,Partly cloudy
2018,8,31,23,5,0,4,1,22,0.0,73,18,Cloudy
2018,9,1,0,2,0,5,0,21,0.0,74,17,Cloudy
2018,9,1,2,9,0,5,0,21,0.3,75,16,Light rain shower
2018,9,1,6,1,0,5,0,21,0.7,74,12,Light rain shower
2018,9,1,7,5,0,5,0,22,0.4,72,13,Light rain shower
2018,9,1,8,11,0,5,0,22,0.0,71,14,Partly cloudy
2018,9,1,9,9,0,5,0,23,0.0,69,15,Partly cloudy
2018,9,1,10,21,0,5,0,24,0.0,65,13,Partly cloudy
2018,9,1,11,35,0,5,0,25,0.0,61,11,Cloudy
2018,9,1,12,45,0,5,0,26,0.0,57,10,Cloudy
2018,9,1,13,34,0,5,0,26,0.0,57,11,Cloudy
2018,9,1,14,55,0,5,0,26,0.0,58,12,Partly cloudy
2018,9,1,15,22,0,5,0,26,0.0,58,14,Partly cloudy
2018,9,1,16,34,0,5,0,25,0.0,61,13,Partly cloudy
2018,9,1,17,40,0,5,0,24,0.0,64,12,Partly cloudy
2018,9,1,18,36,0,5,0,24,0.0,67,11,Partly cloudy
2018,9,1,19,23,0,5,0,23,0.0,69,11,Partly cloudy
2018,9,1,20,12,0,5,0,23,0.0,70,10,Partly cloudy
2018,9,1,21,4,0,5,0,22,0.0,71,10,Partly cloudy
2018,9,1,22,3,0,5,0,22,0.0,72,8,Partly cloudy
2018,9,1,23,5,0,5,0,22,0.0,72,6,Partly cloudy
2018,9,2,0,2,0,6,0,22,0.0,73,4,Partly cloudy
2018,9,2,1,3,0,6,0,22,0.0,74,4,Partly cloudy
2018,9,2,2,2,0,6,0,23,0.0,74,4,Clear
2018,9,2,3,3,0,6,0,23,0.0,75,4,Clear
2018,9,2,6,2,0,6,0,23,0.0,72,1,Partly cloudy
2018,9,2,7,2,0,6,0,24,0.0,70,3,Partly cloudy
2018,9,2,8,18,0,6,0,25,0.0,67,4,Cloudy
2018,9,2,9,18,0,6,0,26,0.0,64,5,Cloudy
2018,9,2,10,31,0,6,0,27,0.0,63,6,Cloudy
2018,9,2,11,25,0,6,0,28,0.0,62,6,Partly cloudy
2018,9,2,12,41,0,6,0,28,0.0,61,7,Partly cloudy
2018,9,2,13,52,0,6,0,28,0.0,62,9,Partly cloudy
2018,9,2,14,27,0,6,0,28,0.0,64,10,Partly cloudy
2018,9,2,15,39,0,6,0,28,0.0,65,12,Partly cloudy
2018,9,2,16,34,0,6,0,28,0.0,68,12,Partly cloudy
2018,9,2,17,34,0,6,0,27,0.0,72,12,Partly cloudy
2018,9,2,18,21,0,6,0,26,0.0,75,12,Partly cloudy
2018,9,2,19,28,0,6,0,26,0.0,78,11,Partly cloudy
2018,9,2,20,17,0,6,0,26,0.0,81,10,Partly cloudy
2018,9,2,21,26,0,6,0,25,0.0,84,9,Partly cloudy
2018,9,2,22,9,0,6,0,25,0.0,85,10,Partly cloudy
2018,9,2,23,5,0,6,0,25,0.0,85,10,Partly cloudy
2018,9,3,0,4,0,0,1,25,0.1,86,10,Partly cloudy
2018,9,3,1,3,0,0,1,25,0.0,87,10,Partly cloudy
2018,9,3,2,2,0,0,1,24,0.1,88,9,Partly cloudy
2018,9,3,4,5,0,0,1,24,0.0,87,7,Partly cloudy
2018,9,3,7,2,0,0,1,27,0.0,79,3,Partly cloudy
2018,9,3,8,6,0,0,1,28,0.1,74,3,Sunny
2018,9,3,9,33,0,0,1,30,0.2,68,4,Sunny
2018,9,3,10,20,0,0,1,31,0.1,64,5,Sunny
2018,9,3,11,26,0,0,1,32,0.1,60,7,Sunny
2018,9,3,12,35,0,0,1,33,0.2,55,8,Sunny
2018,9,3,13,27,0,0,1,33,0.1,55,10,Sunny
2018,9,3,14,42,0,0,1,33,0.1,55,11,Patchy rain possible
2018,9,3,15,36,0,0,1,33,0.1,55,12,Patchy rain possible
2018,9,3,16,33,0,0,1,32,0.0,58,11,Patchy rain possible
2018,9,3,17,35,0,0,1,32,0.1,61,10,Sunny
2018,9,3,18,30,0,0,1,31,0.1,63,8,Clear
2018,9,3,19,22,0,0,1,30,0.0,66,8,Clear
2018,9,3,20,14,0,0,1,30,0.0,68,8,Clear
2018,9,3,21,12,0,0,1,29,0.0,70,8,Clear
2018,9,3,22,3,0,0,1,28,0.0,71,9,Clear
2018,9,3,23,1,0,0,1,28,0.0,71,10,Clear
2018,9,4,1,1,0,1,1,27,0.0,72,10,Clear
2018,9,4,5,3,0,1,1,27,0.2,72,6,Clear
2018,9,4,6,21,0,1,1,27,0.3,72,4,Sunny
2018,9,4,7,21,0,1,1,28,0.1,67,6,Sunny
2018,9,4,8,75,0,1,1,29,0.0,63,7,Sunny
2018,9,4,9,32,0,1,1,30,0.0,58,8,Sunny
2018,9,4,10,19,0,1,1,31,0.0,55,6,Sunny
2018,9,4,11,11,0,1,1,33,0.0,52,4,Sunny
2018,9,4,12,7,0,1,1,34,0.0,49,3,Sunny
2018,9,4,13,23,0,1,1,34,0.0,49,2,Sunny
2018,9,4,14,17,0,1,1,34,0.0,49,2,Sunny
2018,9,4,15,20,0,1,1,34,0.0,49,1,Sunny
2018,9,4,16,10,0,1,1,33,0.0,51,2,Sunny
2018,9,4,17,20,0,1,1,33,0.0,53,2,Sunny
2018,9,4,18,24,0,1,1,32,0.0,56,2,Clear
2018,9,4,19,25,0,1,1,31,0.0,59,3,Clear
2018,9,4,20,27,0,1,1,30,0.1,61,4,Clear
2018,9,4,21,17,0,1,1,29,0.1,64,5,Clear
2018,9,4,22,8,0,1,1,29,0.0,66,4,Clear
2018,9,4,23,2,0,1,1,28,0.1,67,3,Patchy rain possible
2018,9,5,0,2,0,2,1,28,0.2,69,3,Patchy rain possible
2018,9,5,5,3,0,2,1,27,0.4,75,2,Patchy rain possible
2018,9,5,6,16,0,2,1,27,0.6,74,1,Patchy rain possible
2018,9,5,7,33,0,2,1,28,0.3,71,4,Patchy rain possible
2018,9,5,8,72,0,2,1,29,0.0,67,6,Sunny
2018,9,5,9,41,0,2,1,30,0.0,63,8,Sunny
2018,9,5,10,10,0,2,1,31,0.0,60,9,Sunny
2018,9,5,11,13,0,2,1,32,0.0,57,10,Sunny
2018,9,5,12,7,0,2,1,32,0.0,54,11,Sunny
2018,9,5,13,12,0,2,1,32,0.0,55,13,Sunny
2018,9,5,14,9,0,2,1,31,0.0,57,14,Partly cloudy
2018,9,5,15,14,0,2,1,31,0.0,58,16,Partly cloudy
2018,9,5,16,14,0,2,1,30,0.0,61,15,Partly cloudy
2018,9,5,17,28,0,2,1,29,0.0,64,14,Sunny
2018,9,5,18,43,0,2,1,29,0.0,67,13,Clear
2018,9,5,19,46,0,2,1,28,0.0,69,13,Clear
2018,9,5,20,14,0,2,1,28,0.0,72,14,Clear
2018,9,5,21,7,0,2,1,27,0.0,75,14,Clear
2018,9,5,22,5,0,2,1,27,0.0,76,13,Clear
2018,9,5,23,2,0,2,1,27,0.0,77,12,Clear
2018,9,6,0,3,0,3,1,27,0.1,78,11,Clear
2018,9,6,4,1,0,3,1,26,0.9,85,11,Moderate or heavy rain shower
2018,9,6,5,1,0,3,1,26,1.3,84,10,Moderate or heavy rain shower
2018,9,6,6,12,0,3,1,26,1.8,84,9,Moderate or heavy rain shower
2018,9,6,7,40,0,3,1,28,0.9,77,10,Moderate or heavy rain shower
2018,9,6,8,80,0,3,1,29,1.0,70,10,Moderate or heavy rain shower
2018,9,6,9,25,0,3,1,31,1.3,63,11,Moderate or heavy rain shower
2018,9,6,10,19,0,3,1,32,0.6,58,10,Moderate or heavy rain shower
2018,9,6,11,17,0,3,1,33,1.0,53,10,Moderate or heavy rain shower
2018,9,6,12,16,0,3,1,34,1.3,48,9,Moderate or heavy rain shower
2018,9,6,13,7,0,3,1,34,0.6,50,9,Moderate or heavy rain shower
2018,9,6,14,17,0,3,1,33,0.7,52,9,Patchy rain possible
2018,9,6,15,10,0,3,1,33,0.9,53,9,Patchy rain possible
2018,9,6,16,22,0,3,1,32,0.4,56,10,Patchy rain possible
2018,9,6,17,31,0,3,1,32,0.7,58,10,Light rain shower
2018,9,6,18,35,0,3,1,31,0.9,61,10,Light rain shower
2018,9,6,19,21,0,3,1,30,0.5,65,9,Light rain shower
2018,9,6,20,15,0,3,1,28,0.2,69,8,Patchy rain possible
2018,9,6,21,12,0,3,1,27,0.3,72,6,Patchy rain possible
2018,9,6,22,6,0,3,1,27,0.1,73,7,Patchy rain possible
2018,9,6,23,2,0,3,1,26,0.2,75,8,Patchy rain possible
2018,9,7,0,1,0,4,1,26,0.4,76,9,Patchy rain possible
2018,9,7,2,1,0,4,1,25,0.4,79,12,Light rain shower
2018,9,7,3,2,0,4,1,24,0.5,81,14,Light rain shower
2018,9,7,5,3,0,4,1,24,0.6,75,13,Patchy rain possible
2018,9,7,6,9,0,4,1,24,0.8,73,13,Patchy rain possible
2018,9,7,7,35,0,4,1,24,0.4,74,14,Patchy rain possible
2018,9,7,8,58,0,4,1,24,0.0,76,14,Overcast
2018,9,7,9,37,0,4,1,24,0.0,77,15,Overcast
2018,9,7,10,18,0,4,1,25,0.0,75,14,Overcast
2018,9,7,11,12,0,4,1,25,0.0,73,13,Overcast
2018,9,7,12,12,0,4,1,25,0.0,72,13,Overcast
2018,9,7,13,19,0,4,1,25,0.0,71,13,Overcast
2018,9,7,14,29,0,4,1,25,0.7,71,14,Light rain shower
2018,9,7,15,22,0,4,1,25,0.9,70,14,Light rain shower
2018,9,7,16,24,0,4,1,24,0.5,71,13,Light rain shower
2018,9,7,17,48,0,4,1,24,1.0,72,11,Moderate or heavy rain shower
2018,9,7,18,48,0,4,1,24,1.3,73,9,Moderate or heavy rain shower
2018,9,7,19,24,0,4,1,23,0.6,74,9,Moderate or heavy rain shower
2018,9,7,20,13,0,4,1,23,0.3,76,10,Light rain shower
2018,9,7,21,5,0,4,1,22,0.4,77,10,Light rain shower
2018,9,7,22,9,0,4,1,22,0.2,77,9,Light rain shower
2018,9,7,23,3,0,4,1,22,0.3,76,9,Light rain shower
