year,month,day,hour,dayofweek,date,count1
2017,12,20,0,2,2017-12-20,1
2017,12,20,1,2,2017-12-20,0
2017,12,20,2,2,2017-12-20,0
2017,12,20,3,2,2017-12-20,0
2017,12,20,4,2,2017-12-20,2
2017,12,20,5,2,2017-12-20,5
2017,12,20,6,2,2017-12-20,74
2017,12,20,7,2,2017-12-20,44
2017,12,20,8,2,2017-12-20,31
2017,12,20,9,2,2017-12-20,28
2017,12,20,10,2,2017-12-20,11
2017,12,20,11,2,2017-12-20,8
2017,12,20,12,2,2017-12-20,7
2017,12,20,13,2,2017-12-20,6
2017,12,20,14,2,2017-12-20,7
2017,12,20,15,2,2017-12-20,7
2017,12,20,16,2,2017-12-20,4
2017,12,20,17,2,2017-12-20,28
2017,12,20,18,2,2017-12-20,18
2017,12,20,19,2,2017-12-20,12
2017,12,20,20,2,2017-12-20,7
2017,12,20,21,2,2017-12-20,4
2017,12,20,22,2,2017-12-20,2
2017,12,20,23,2,2017-12-20,2
2017,12,21,0,3,2017-12-21,2
2017,12,21,1,3,2017-12-21,0
2017,12,21,2,3,2017-12-21,0
2017,12,21,3,3,2017-12-21,0
2017,12,21,4,3,2017-12-21,1
2017,12,21,5,3,2017-12-21,3
2017,12,21,6,3,2017-12-21,55
2017,12,21,7,3,2017-12-21,54
2017,12,21,8,3,2017-12-21,61
2017,12,21,9,3,2017-12-21,14
2017,12,21,10,3,2017-12-21,10
2017,12,21,11,3,2017-12-21,7
2017,12,21,12,3,2017-12-21,7
2017,12,21,13,3,2017-12-21,8
2017,12,21,14,3,2017-12-21,13
2017,12,21,15,3,2017-12-21,4
2017,12,21,16,3,2017-12-21,4
2017,12,21,17,3,2017-12-21,12
2017,12,21,18,3,2017-12-21,12
2017,12,21,19,3,2017-12-21,14
2017,12,21,20,3,2017-12-21,6
2017,12,21,21,3,2017-12-21,2
2017,12,21,22,3,2017-12-21,9
2017,12,21,23,3,2017-12-21,1
2017,12,22,0,4,2017-12-22,0
2017,12,22,1,4,2017-12-22,0
2017,12,22,2,4,2017-12-22,0
2017,12,22,3,4,2017-12-22,0
2017,12,22,4,4,2017-12-22,2
2017,12,22,5,4,2017-12-22,2
2017,12,22,6,4,2017-12-22,45
2017,12,22,7,4,2017-12-22,51
2017,12,22,8,4,2017-12-22,43
2017,12,22,9,4,2017-12-22,21
2017,12,22,10,4,2017-12-22,5
2017,12,22,11,4,2017-12-22,6
2017,12,22,12,4,2017-12-22,9
2017,12,22,13,4,2017-12-22,5
2017,12,22,14,4,2017-12-22,3
2017,12,22,15,4,2017-12-22,2
2017,12,22,16,4,2017-12-22,3
2017,12,22,17,4,2017-12-22,21
2017,12,22,18,4,2017-12-22,12
2017,12,22,19,4,2017-12-22,5
2017,12,22,20,4,2017-12-22,4
2017,12,22,21,4,2017-12-22,2
2017,12,22,22,4,2017-12-22,1
2017,12,22,23,4,2017-12-22,2
2017,12,23,0,5,2017-12-23,2
2017,12,23,1,5,2017-12-23,2
2017,12,23,2,5,2017-12-23,1
2017,12,23,3,5,2017-12-23,0
2017,12,23,4,5,2017-12-23,0
2017,12,23,5,5,2017-12-23,0
2017,12,23,6,5,2017-12-23,0
2017,12,23,7,5,2017-12-23,3
2017,12,23,8,5,2017-12-23,0
2017,12,23,9,5,2017-12-23,2
2017,12,23,10,5,2017-12-23,3
2017,12,23,11,5,2017-12-23,1
2017,12,23,12,5,2017-12-23,2
2017,12,23,13,5,2017-12-23,3
2017,12,23,14,5,2017-12-23,1
2017,12,23,15,5,2017-12-23,3
2017,12,23,16,5,2017-12-23,8
2017,12,23,17,5,2017-12-23,6
2017,12,23,18,5,2017-12-23,12
2017,12,23,19,5,2017-12-23,5
2017,12,23,20,5,2017-12-23,1
2017,12,23,21,5,2017-12-23,0
2017,12,23,22,5,2017-12-23,1
2017,12,23,23,5,2017-12-23,0
2017,12,24,0,6,2017-12-24,0
2017,12,24,1,6,2017-12-24,0
2017,12,24,2,6,2017-12-24,0
2017,12,24,3,6,2017-12-24,0
2017,12,24,4,6,2017-12-24,0
2017,12,24,5,6,2017-12-24,0
2017,12,24,6,6,2017-12-24,0
2017,12,24,7,6,2017-12-24,1
2017,12,24,8,6,2017-12-24,0
2017,12,24,9,6,2017-12-24,1
2017,12,24,10,6,2017-12-24,3
2017,12,24,11,6,2017-12-24,3
2017,12,24,12,6,2017-12-24,6
2017,12,24,13,6,2017-12-24,1
2017,12,24,14,6,2017-12-24,1
2017,12,24,15,6,2017-12-24,17
2017,12,24,16,6,2017-12-24,11
2017,12,24,17,6,2017-12-24,8
2017,12,24,18,6,2017-12-24,6
2017,12,24,19,6,2017-12-24,5
2017,12,24,20,6,2017-12-24,3
2017,12,24,21,6,2017-12-24,2
2017,12,24,22,6,2017-12-24,0
2017,12,24,23,6,2017-12-24,1
2017,12,25,0,0,2017-12-25,0
2017,12,25,1,0,2017-12-25,1
2017,12,25,2,0,2017-12-25,0
2017,12,25,3,0,2017-12-25,0
2017,12,25,4,0,2017-12-25,0
2017,12,25,5,0,2017-12-25,0
2017,12,25,6,0,2017-12-25,1
2017,12,25,7,0,2017-12-25,0
2017,12,25,8,0,2017-12-25,0
2017,12,25,9,0,2017-12-25,0
2017,12,25,10,0,2017-12-25,1
2017,12,25,11,0,2017-12-25,1
2017,12,25,12,0,2017-12-25,0
2017,12,25,13,0,2017-12-25,3
2017,12,25,14,0,2017-12-25,6
2017,12,25,15,0,2017-12-25,6
2017,12,25,16,0,2017-12-25,2
2017,12,25,17,0,2017-12-25,4
2017,12,25,18,0,2017-12-25,1
2017,12,25,19,0,2017-12-25,1
2017,12,25,20,0,2017-12-25,3
2017,12,25,21,0,2017-12-25,1
2017,12,25,22,0,2017-12-25,1
2017,12,25,23,0,2017-12-25,0
2017,12,26,0,1,2017-12-26,0
2017,12,26,1,1,2017-12-26,0
2017,12,26,2,1,2017-12-26,0
2017,12,26,3,1,2017-12-26,0
2017,12,26,4,1,2017-12-26,0
2017,12,26,5,1,2017-12-26,0
2017,12,26,6,1,2017-12-26,23
2017,12,26,7,1,2017-12-26,20
2017,12,26,8,1,2017-12-26,20
2017,12,26,9,1,2017-12-26,12
2017,12,26,10,1,2017-12-26,5
2017,12,26,11,1,2017-12-26,0
2017,12,26,12,1,2017-12-26,1
2017,12,26,13,1,2017-12-26,3
2017,12,26,14,1,2017-12-26,3
2017,12,26,15,1,2017-12-26,0
2017,12,26,16,1,2017-12-26,1
2017,12,26,17,1,2017-12-26,2
2017,12,26,18,1,2017-12-26,4
2017,12,26,19,1,2017-12-26,2
2017,12,26,20,1,2017-12-26,3
2017,12,26,21,1,2017-12-26,0
2017,12,26,22,1,2017-12-26,1
2017,12,26,23,1,2017-12-26,1
2017,12,27,0,2,2017-12-27,0
2017,12,27,1,2,2017-12-27,0
2017,12,27,2,2,2017-12-27,0
2017,12,27,3,2,2017-12-27,0
2017,12,27,4,2,2017-12-27,0
2017,12,27,5,2,2017-12-27,1
2017,12,27,6,2,2017-12-27,28
2017,12,27,7,2,2017-12-27,23
2017,12,27,8,2,2017-12-27,18
2017,12,27,9,2,2017-12-27,13
2017,12,27,10,2,2017-12-27,4
2017,12,27,11,2,2017-12-27,3
2017,12,27,12,2,2017-12-27,6
2017,12,27,13,2,2017-12-27,9
2017,12,27,14,2,2017-12-27,2
2017,12,27,15,2,2017-12-27,5
2017,12,27,16,2,2017-12-27,2
2017,12,27,17,2,2017-12-27,6
2017,12,27,18,2,2017-12-27,3
2017,12,27,19,2,2017-12-27,3
2017,12,27,20,2,2017-12-27,2
2017,12,27,21,2,2017-12-27,1
2017,12,27,22,2,2017-12-27,4
2017,12,27,23,2,2017-12-27,2
2017,12,28,0,3,2017-12-28,1
2017,12,28,1,3,2017-12-28,0
2017,12,28,2,3,2017-12-28,1
2017,12,28,3,3,2017-12-28,0
2017,12,28,4,3,2017-12-28,0
2017,12,28,5,3,2017-12-28,1
2017,12,28,6,3,2017-12-28,13
2017,12,28,7,3,2017-12-28,22
2017,12,28,8,3,2017-12-28,20
2017,12,28,9,3,2017-12-28,7
2017,12,28,10,3,2017-12-28,6
2017,12,28,11,3,2017-12-28,1
2017,12,28,12,3,2017-12-28,3
2017,12,28,13,3,2017-12-28,0
2017,12,28,14,3,2017-12-28,5
2017,12,28,15,3,2017-12-28,2
2017,12,28,16,3,2017-12-28,2
2017,12,28,17,3,2017-12-28,1
2017,12,28,18,3,2017-12-28,3
2017,12,28,19,3,2017-12-28,5
2017,12,28,20,3,2017-12-28,2
2017,12,28,21,3,2017-12-28,0
2017,12,28,22,3,2017-12-28,3
2017,12,28,23,3,2017-12-28,0
2017,12,29,0,4,2017-12-29,1
2017,12,29,1,4,2017-12-29,0
2017,12,29,2,4,2017-12-29,0
2017,12,29,3,4,2017-12-29,0
2017,12,29,4,4,2017-12-29,0
2017,12,29,5,4,2017-12-29,0
2017,12,29,6,4,2017-12-29,14
2017,12,29,7,4,2017-12-29,15
2017,12,29,8,4,2017-12-29,17
2017,12,29,9,4,2017-12-29,3
2017,12,29,10,4,2017-12-29,3
2017,12,29,11,4,2017-12-29,3
2017,12,29,12,4,2017-12-29,5
2017,12,29,13,4,2017-12-29,2
2017,12,29,14,4,2017-12-29,6
2017,12,29,15,4,2017-12-29,17
2017,12,29,16,4,2017-12-29,16
2017,12,29,17,4,2017-12-29,10
2017,12,29,18,4,2017-12-29,0
2017,12,29,19,4,2017-12-29,5
2017,12,29,20,4,2017-12-29,3
2017,12,29,21,4,2017-12-29,2
2017,12,29,22,4,2017-12-29,5
2017,12,29,23,4,2017-12-29,2
2017,12,30,0,5,2017-12-30,0
2017,12,30,1,5,2017-12-30,1
2017,12,30,2,5,2017-12-30,0
2017,12,30,3,5,2017-12-30,0
2017,12,30,4,5,2017-12-30,1
2017,12,30,5,5,2017-12-30,0
2017,12,30,6,5,2017-12-30,1
2017,12,30,7,5,2017-12-30,3
2017,12,30,8,5,2017-12-30,2
2017,12,30,9,5,2017-12-30,0
2017,12,30,10,5,2017-12-30,0
2017,12,30,11,5,2017-12-30,0
2017,12,30,12,5,2017-12-30,0
2017,12,30,13,5,2017-12-30,2
2017,12,30,14,5,2017-12-30,1
2017,12,30,15,5,2017-12-30,3
2017,12,30,16,5,2017-12-30,2
2017,12,30,17,5,2017-12-30,1
2017,12,30,18,5,2017-12-30,2
2017,12,30,19,5,2017-12-30,0
2017,12,30,20,5,2017-12-30,1
2017,12,30,21,5,2017-12-30,0
2017,12,30,22,5,2017-12-30,0
2017,12,30,23,5,2017-12-30,1
2017,12,31,0,6,2017-12-31,0
2017,12,31,1,6,2017-12-31,0
2017,12,31,2,6,2017-12-31,0
2017,12,31,3,6,2017-12-31,0
2017,12,31,4,6,2017-12-31,1
2017,12,31,5,6,2017-12-31,0
2017,12,31,6,6,2017-12-31,0
2017,12,31,7,6,2017-12-31,1
2017,12,31,8,6,2017-12-31,0
2017,12,31,9,6,2017-12-31,0
2017,12,31,10,6,2017-12-31,0
2017,12,31,11,6,2017-12-31,0
2017,12,31,12,6,2017-12-31,0
2017,12,31,13,6,2017-12-31,3
2017,12,31,14,6,2017-12-31,0
2017,12,31,15,6,2017-12-31,1
2017,12,31,16,6,2017-12-31,2
2017,12,31,17,6,2017-12-31,9
2017,12,31,18,6,2017-12-31,5
2017,12,31,19,6,2017-12-31,8
2017,12,31,20,6,2017-12-31,4
2017,12,31,21,6,2017-12-31,0
2017,12,31,22,6,2017-12-31,1
2017,12,31,23,6,2017-12-31,1
2018,1,1,0,0,2018-01-01,0
2018,1,1,1,0,2018-01-01,0
2018,1,1,2,0,2018-01-01,0
2018,1,1,3,0,2018-01-01,0
2018,1,1,4,0,2018-01-01,1
2018,1,1,5,0,2018-01-01,1
2018,1,1,6,0,2018-01-01,0
2018,1,1,7,0,2018-01-01,0
2018,1,1,8,0,2018-01-01,0
2018,1,1,9,0,2018-01-01,0
2018,1,1,10,0,2018-01-01,0
2018,1,1,11,0,2018-01-01,1
2018,1,1,12,0,2018-01-01,0
2018,1,1,13,0,2018-01-01,2
2018,1,1,14,0,2018-01-01,0
2018,1,1,15,0,2018-01-01,1
2018,1,1,16,0,2018-01-01,5
2018,1,1,17,0,2018-01-01,2
2018,1,1,18,0,2018-01-01,1
2018,1,1,19,0,2018-01-01,0
2018,1,1,20,0,2018-01-01,0
2018,1,1,21,0,2018-01-01,1
2018,1,1,22,0,2018-01-01,3
2018,1,1,23,0,2018-01-01,0
2018,1,2,0,1,2018-01-02,0
2018,1,2,1,1,2018-01-02,1
2018,1,2,2,1,2018-01-02,0
2018,1,2,3,1,2018-01-02,0
2018,1,2,4,1,2018-01-02,1
2018,1,2,5,1,2018-01-02,0
2018,1,2,6,1,2018-01-02,19
2018,1,2,7,1,2018-01-02,7
2018,1,2,8,1,2018-01-02,7
2018,1,2,9,1,2018-01-02,10
2018,1,2,10,1,2018-01-02,3
2018,1,2,11,1,2018-01-02,2
2018,1,2,12,1,2018-01-02,3
2018,1,2,13,1,2018-01-02,2
2018,1,2,14,1,2018-01-02,0
2018,1,2,15,1,2018-01-02,0
2018,1,2,16,1,2018-01-02,3
2018,1,2,17,1,2018-01-02,6
2018,1,2,18,1,2018-01-02,20
2018,1,2,19,1,2018-01-02,10
2018,1,2,20,1,2018-01-02,2
2018,1,2,21,1,2018-01-02,2
2018,1,2,22,1,2018-01-02,2
2018,1,2,23,1,2018-01-02,0
2018,1,3,0,2,2018-01-03,1
2018,1,3,1,2,2018-01-03,0
2018,1,3,2,2,2018-01-03,0
2018,1,3,3,2,2018-01-03,0
2018,1,3,4,2,2018-01-03,0
2018,1,3,5,2,2018-01-03,1
2018,1,3,6,2,2018-01-03,39
2018,1,3,7,2,2018-01-03,38
2018,1,3,8,2,2018-01-03,34
2018,1,3,9,2,2018-01-03,29
2018,1,3,10,2,2018-01-03,9
2018,1,3,11,2,2018-01-03,2
2018,1,3,12,2,2018-01-03,3
2018,1,3,13,2,2018-01-03,2
2018,1,3,14,2,2018-01-03,0
2018,1,3,15,2,2018-01-03,0
2018,1,3,16,2,2018-01-03,4
2018,1,3,17,2,2018-01-03,9
2018,1,3,18,2,2018-01-03,15
2018,1,3,19,2,2018-01-03,6
2018,1,3,20,2,2018-01-03,3
2018,1,3,21,2,2018-01-03,0
2018,1,3,22,2,2018-01-03,8
2018,1,3,23,2,2018-01-03,1
2018,1,4,0,3,2018-01-04,1
2018,1,4,1,3,2018-01-04,0
2018,1,4,2,3,2018-01-04,0
2018,1,4,3,3,2018-01-04,0
2018,1,4,4,3,2018-01-04,0
2018,1,4,5,3,2018-01-04,1
2018,1,4,6,3,2018-01-04,5
2018,1,4,7,3,2018-01-04,2
2018,1,4,8,3,2018-01-04,3
2018,1,4,9,3,2018-01-04,1
2018,1,4,10,3,2018-01-04,0
2018,1,4,11,3,2018-01-04,0
2018,1,4,12,3,2018-01-04,1
2018,1,4,13,3,2018-01-04,0
2018,1,4,14,3,2018-01-04,0
2018,1,4,15,3,2018-01-04,0
2018,1,4,16,3,2018-01-04,1
2018,1,4,17,3,2018-01-04,0
2018,1,4,18,3,2018-01-04,1
2018,1,4,19,3,2018-01-04,0
2018,1,4,20,3,2018-01-04,1
2018,1,4,21,3,2018-01-04,0
2018,1,4,22,3,2018-01-04,0
2018,1,4,23,3,2018-01-04,0
2018,1,5,0,4,2018-01-05,0
2018,1,5,1,4,2018-01-05,0
2018,1,5,2,4,2018-01-05,0
2018,1,5,3,4,2018-01-05,0
2018,1,5,4,4,2018-01-05,0
2018,1,5,5,4,2018-01-05,1
2018,1,5,6,4,2018-01-05,4
2018,1,5,7,4,2018-01-05,2
2018,1,5,8,4,2018-01-05,5
2018,1,5,9,4,2018-01-05,2
2018,1,5,10,4,2018-01-05,0
2018,1,5,11,4,2018-01-05,0
2018,1,5,12,4,2018-01-05,1
2018,1,5,13,4,2018-01-05,0
2018,1,5,14,4,2018-01-05,0
2018,1,5,15,4,2018-01-05,0
2018,1,5,16,4,2018-01-05,0
2018,1,5,17,4,2018-01-05,3
2018,1,5,18,4,2018-01-05,0
2018,1,5,19,4,2018-01-05,1
2018,1,5,20,4,2018-01-05,0
2018,1,5,21,4,2018-01-05,0
2018,1,5,22,4,2018-01-05,1
2018,1,5,23,4,2018-01-05,0
2018,1,6,0,5,2018-01-06,1
2018,1,6,1,5,2018-01-06,0
2018,1,6,2,5,2018-01-06,0
2018,1,6,3,5,2018-01-06,0
2018,1,6,4,5,2018-01-06,0
2018,1,6,5,5,2018-01-06,0
2018,1,6,6,5,2018-01-06,1
2018,1,6,7,5,2018-01-06,1
2018,1,6,8,5,2018-01-06,0
2018,1,6,9,5,2018-01-06,0
2018,1,6,10,5,2018-01-06,0
2018,1,6,11,5,2018-01-06,1
2018,1,6,12,5,2018-01-06,2
2018,1,6,13,5,2018-01-06,0
2018,1,6,14,5,2018-01-06,0
2018,1,6,15,5,2018-01-06,0
2018,1,6,16,5,2018-01-06,0
2018,1,6,17,5,2018-01-06,1
2018,1,6,18,5,2018-01-06,1
2018,1,6,19,5,2018-01-06,0
2018,1,6,20,5,2018-01-06,1
2018,1,6,21,5,2018-01-06,1
2018,1,6,22,5,2018-01-06,0
2018,1,6,23,5,2018-01-06,0
2018,1,7,0,6,2018-01-07,0
2018,1,7,1,6,2018-01-07,0
2018,1,7,2,6,2018-01-07,0
2018,1,7,3,6,2018-01-07,0
2018,1,7,4,6,2018-01-07,0
2018,1,7,5,6,2018-01-07,0
2018,1,7,6,6,2018-01-07,0
2018,1,7,7,6,2018-01-07,0
2018,1,7,8,6,2018-01-07,0
2018,1,7,9,6,2018-01-07,0
2018,1,7,10,6,2018-01-07,1
2018,1,7,11,6,2018-01-07,2
2018,1,7,12,6,2018-01-07,1
2018,1,7,13,6,2018-01-07,1
2018,1,7,14,6,2018-01-07,1
2018,1,7,15,6,2018-01-07,1
2018,1,7,16,6,2018-01-07,0
2018,1,7,17,6,2018-01-07,1
2018,1,7,18,6,2018-01-07,4
2018,1,7,19,6,2018-01-07,3
2018,1,7,20,6,2018-01-07,0
2018,1,7,21,6,2018-01-07,0
2018,1,7,22,6,2018-01-07,0
2018,1,7,23,6,2018-01-07,1
2018,1,8,0,0,2018-01-08,0
2018,1,8,1,0,2018-01-08,1
2018,1,8,2,0,2018-01-08,0
2018,1,8,3,0,2018-01-08,0
2018,1,8,4,0,2018-01-08,2
2018,1,8,5,0,2018-01-08,1
2018,1,8,6,0,2018-01-08,24
2018,1,8,7,0,2018-01-08,24
2018,1,8,8,0,2018-01-08,27
2018,1,8,9,0,2018-01-08,25
2018,1,8,10,0,2018-01-08,6
2018,1,8,11,0,2018-01-08,1
2018,1,8,12,0,2018-01-08,2
2018,1,8,13,0,2018-01-08,2
2018,1,8,14,0,2018-01-08,4
2018,1,8,15,0,2018-01-08,1
2018,1,8,16,0,2018-01-08,2
2018,1,8,17,0,2018-01-08,1
2018,1,8,18,0,2018-01-08,10
2018,1,8,19,0,2018-01-08,2
2018,1,8,20,0,2018-01-08,3
2018,1,8,21,0,2018-01-08,2
2018,1,8,22,0,2018-01-08,3
2018,1,8,23,0,2018-01-08,0
2018,1,9,0,1,2018-01-09,1
2018,1,9,1,1,2018-01-09,0
2018,1,9,2,1,2018-01-09,0
2018,1,9,3,1,2018-01-09,0
2018,1,9,4,1,2018-01-09,0
2018,1,9,5,1,2018-01-09,2
2018,1,9,6,1,2018-01-09,38
2018,1,9,7,1,2018-01-09,38
2018,1,9,8,1,2018-01-09,44
2018,1,9,9,1,2018-01-09,29
2018,1,9,10,1,2018-01-09,6
2018,1,9,11,1,2018-01-09,7
2018,1,9,12,1,2018-01-09,5
2018,1,9,13,1,2018-01-09,4
2018,1,9,14,1,2018-01-09,0
2018,1,9,15,1,2018-01-09,1
2018,1,9,16,1,2018-01-09,5
2018,1,9,17,1,2018-01-09,7
2018,1,9,18,1,2018-01-09,10
2018,1,9,19,1,2018-01-09,6
2018,1,9,20,1,2018-01-09,6
2018,1,9,21,1,2018-01-09,3
2018,1,9,22,1,2018-01-09,3
2018,1,9,23,1,2018-01-09,2
2018,1,10,0,2,2018-01-10,0
2018,1,10,1,2,2018-01-10,0
2018,1,10,2,2,2018-01-10,1
2018,1,10,3,2,2018-01-10,0
2018,1,10,4,2,2018-01-10,0
2018,1,10,5,2,2018-01-10,1
2018,1,10,6,2,2018-01-10,39
2018,1,10,7,2,2018-01-10,44
2018,1,10,8,2,2018-01-10,41
2018,1,10,9,2,2018-01-10,36
2018,1,10,10,2,2018-01-10,5
2018,1,10,11,2,2018-01-10,6
2018,1,10,12,2,2018-01-10,9
2018,1,10,13,2,2018-01-10,7
2018,1,10,14,2,2018-01-10,0
2018,1,10,15,2,2018-01-10,3
2018,1,10,16,2,2018-01-10,4
2018,1,10,17,2,2018-01-10,8
2018,1,10,18,2,2018-01-10,11
2018,1,10,19,2,2018-01-10,8
2018,1,10,20,2,2018-01-10,1
2018,1,10,21,2,2018-01-10,2
2018,1,10,22,2,2018-01-10,0
2018,1,10,23,2,2018-01-10,1
2018,1,11,0,3,2018-01-11,1
2018,1,11,1,3,2018-01-11,2
2018,1,11,2,3,2018-01-11,1
2018,1,11,3,3,2018-01-11,0
2018,1,11,4,3,2018-01-11,0
2018,1,11,5,3,2018-01-11,0
2018,1,11,6,3,2018-01-11,44
2018,1,11,7,3,2018-01-11,59
2018,1,11,8,3,2018-01-11,39
2018,1,11,9,3,2018-01-11,29
2018,1,11,10,3,2018-01-11,8
2018,1,11,11,3,2018-01-11,7
2018,1,11,12,3,2018-01-11,7
2018,1,11,13,3,2018-01-11,3
2018,1,11,14,3,2018-01-11,3
2018,1,11,15,3,2018-01-11,1
2018,1,11,16,3,2018-01-11,2
2018,1,11,17,3,2018-01-11,12
2018,1,11,18,3,2018-01-11,19
2018,1,11,19,3,2018-01-11,15
2018,1,11,20,3,2018-01-11,5
2018,1,11,21,3,2018-01-11,4
2018,1,11,22,3,2018-01-11,2
2018,1,11,23,3,2018-01-11,4
2018,1,12,0,4,2018-01-12,0
2018,1,12,1,4,2018-01-12,1
2018,1,12,2,4,2018-01-12,0
2018,1,12,3,4,2018-01-12,0
2018,1,12,4,4,2018-01-12,0
2018,1,12,5,4,2018-01-12,3
2018,1,12,6,4,2018-01-12,32
2018,1,12,7,4,2018-01-12,27
2018,1,12,8,4,2018-01-12,44
2018,1,12,9,4,2018-01-12,14
2018,1,12,10,4,2018-01-12,8
2018,1,12,11,4,2018-01-12,12
2018,1,12,12,4,2018-01-12,1
2018,1,12,13,4,2018-01-12,1
2018,1,12,14,4,2018-01-12,0
2018,1,12,15,4,2018-01-12,2
2018,1,12,16,4,2018-01-12,3
2018,1,12,17,4,2018-01-12,7
2018,1,12,18,4,2018-01-12,9
2018,1,12,19,4,2018-01-12,2
2018,1,12,20,4,2018-01-12,5
2018,1,12,21,4,2018-01-12,0
2018,1,12,22,4,2018-01-12,1
2018,1,12,23,4,2018-01-12,1
2018,1,13,0,5,2018-01-13,2
2018,1,13,1,5,2018-01-13,0
2018,1,13,2,5,2018-01-13,0
2018,1,13,3,5,2018-01-13,0
2018,1,13,4,5,2018-01-13,0
2018,1,13,5,5,2018-01-13,1
2018,1,13,6,5,2018-01-13,2
2018,1,13,7,5,2018-01-13,5
2018,1,13,8,5,2018-01-13,1
2018,1,13,9,5,2018-01-13,1
2018,1,13,10,5,2018-01-13,0
2018,1,13,11,5,2018-01-13,1
2018,1,13,12,5,2018-01-13,2
2018,1,13,13,5,2018-01-13,1
2018,1,13,14,5,2018-01-13,3
2018,1,13,15,5,2018-01-13,5
2018,1,13,16,5,2018-01-13,15
2018,1,13,17,5,2018-01-13,1
2018,1,13,18,5,2018-01-13,4
2018,1,13,19,5,2018-01-13,3
2018,1,13,20,5,2018-01-13,3
2018,1,13,21,5,2018-01-13,2
2018,1,13,22,5,2018-01-13,1
2018,1,13,23,5,2018-01-13,3
2018,1,14,0,6,2018-01-14,0
2018,1,14,1,6,2018-01-14,0
2018,1,14,2,6,2018-01-14,0
2018,1,14,3,6,2018-01-14,0
2018,1,14,4,6,2018-01-14,0
2018,1,14,5,6,2018-01-14,0
2018,1,14,6,6,2018-01-14,0
2018,1,14,7,6,2018-01-14,0
2018,1,14,8,6,2018-01-14,0
2018,1,14,9,6,2018-01-14,1
2018,1,14,10,6,2018-01-14,3
2018,1,14,11,6,2018-01-14,1
2018,1,14,12,6,2018-01-14,3
2018,1,14,13,6,2018-01-14,5
2018,1,14,14,6,2018-01-14,5
2018,1,14,15,6,2018-01-14,2
2018,1,14,16,6,2018-01-14,3
2018,1,14,17,6,2018-01-14,0
2018,1,14,18,6,2018-01-14,0
2018,1,14,19,6,2018-01-14,1
2018,1,14,20,6,2018-01-14,1
2018,1,14,21,6,2018-01-14,1
2018,1,14,22,6,2018-01-14,1
2018,1,14,23,6,2018-01-14,1
2018,1,15,0,0,2018-01-15,1
2018,1,15,1,0,2018-01-15,1
2018,1,15,2,0,2018-01-15,1
2018,1,15,3,0,2018-01-15,0
2018,1,15,4,0,2018-01-15,2
2018,1,15,5,0,2018-01-15,0
2018,1,15,6,0,2018-01-15,6
2018,1,15,7,0,2018-01-15,15
2018,1,15,8,0,2018-01-15,10
2018,1,15,9,0,2018-01-15,4
2018,1,15,10,0,2018-01-15,4
2018,1,15,11,0,2018-01-15,4
2018,1,15,12,0,2018-01-15,3
2018,1,15,13,0,2018-01-15,6
2018,1,15,14,0,2018-01-15,5
2018,1,15,15,0,2018-01-15,2
2018,1,15,16,0,2018-01-15,16
2018,1,15,17,0,2018-01-15,5
2018,1,15,18,0,2018-01-15,6
2018,1,15,19,0,2018-01-15,6
2018,1,15,20,0,2018-01-15,0
2018,1,15,21,0,2018-01-15,1
2018,1,15,22,0,2018-01-15,3
2018,1,15,23,0,2018-01-15,0
2018,1,16,0,1,2018-01-16,0
2018,1,16,1,1,2018-01-16,0
2018,1,16,2,1,2018-01-16,0
2018,1,16,3,1,2018-01-16,1
2018,1,16,4,1,2018-01-16,1
2018,1,16,5,1,2018-01-16,6
2018,1,16,6,1,2018-01-16,69
2018,1,16,7,1,2018-01-16,57
2018,1,16,8,1,2018-01-16,33
2018,1,16,9,1,2018-01-16,14
2018,1,16,10,1,2018-01-16,7
2018,1,16,11,1,2018-01-16,11
2018,1,16,12,1,2018-01-16,7
2018,1,16,13,1,2018-01-16,4
2018,1,16,14,1,2018-01-16,1
2018,1,16,15,1,2018-01-16,1
2018,1,16,16,1,2018-01-16,3
2018,1,16,17,1,2018-01-16,7
2018,1,16,18,1,2018-01-16,41
2018,1,16,19,1,2018-01-16,9
2018,1,16,20,1,2018-01-16,3
2018,1,16,21,1,2018-01-16,3
2018,1,16,22,1,2018-01-16,3
2018,1,16,23,1,2018-01-16,2
2018,1,17,0,2,2018-01-17,1
2018,1,17,1,2,2018-01-17,0
2018,1,17,2,2,2018-01-17,1
2018,1,17,3,2,2018-01-17,0
2018,1,17,4,2,2018-01-17,0
2018,1,17,5,2,2018-01-17,0
2018,1,17,6,2,2018-01-17,20
2018,1,17,7,2,2018-01-17,18
2018,1,17,8,2,2018-01-17,16
2018,1,17,9,2,2018-01-17,9
2018,1,17,10,2,2018-01-17,6
2018,1,17,11,2,2018-01-17,3
2018,1,17,12,2,2018-01-17,4
2018,1,17,13,2,2018-01-17,5
2018,1,17,14,2,2018-01-17,0
2018,1,17,15,2,2018-01-17,2
2018,1,17,16,2,2018-01-17,2
2018,1,17,17,2,2018-01-17,8
2018,1,17,18,2,2018-01-17,26
2018,1,17,19,2,2018-01-17,5
2018,1,17,20,2,2018-01-17,1
2018,1,17,21,2,2018-01-17,3
2018,1,17,22,2,2018-01-17,2
2018,1,17,23,2,2018-01-17,0
2018,1,18,0,3,2018-01-18,1
2018,1,18,1,3,2018-01-18,0
2018,1,18,2,3,2018-01-18,0
