year,month,day,hour,ausleihen,subs,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgabe1stunde,ausleihen1stunde,ausleihen2stunde,ausleihen3stunde,ausleihen4stunde,ausleihen5stunde,ausleihen6stunde,crash
2018,1,13,16,3,3,1.0,0,5,0,-3,0.0,54,29,1,2018-01-13 16:00:00,6,3,11,7,5,3,4,0
2018,1,13,17,3,3,1.0,0,5,0,-3,0.0,54,27,1,2018-01-13 17:00:00,1,3,3,11,7,5,3,0
2018,1,13,18,5,4,0.8,0,5,0,-4,0.0,53,26,1,2018-01-13 18:00:00,5,3,3,3,11,7,5,0
2018,1,13,19,2,2,1.0,0,5,0,-5,0.0,51,26,1,2018-01-13 19:00:00,0,5,3,3,3,11,7,0
2018,1,14,14,4,4,1.0,0,6,0,-4,0.0,28,16,1,2018-01-14 14:00:00,5,4,2,5,3,3,1,0
2018,1,14,15,2,1,0.5,0,6,0,-4,0.0,28,16,1,2018-01-14 15:00:00,4,4,4,2,5,3,3,0
2018,1,14,16,1,1,1.0,0,6,0,-4,0.0,30,17,1,2018-01-14 16:00:00,7,2,4,4,2,5,3,0
2018,1,14,17,2,2,1.0,0,6,0,-5,0.0,32,17,1,2018-01-14 17:00:00,2,1,2,4,4,2,5,0
2018,1,14,19,3,3,1.0,0,6,0,-6,0.0,37,17,1,2018-01-14 19:00:00,1,0,2,1,2,4,4,1
2018,1,15,12,3,3,1.0,1,0,0,-2,0.0,60,14,1,2018-01-15 12:00:00,1,4,2,4,4,1,1,0
2018,1,15,13,2,2,1.0,1,0,0,-2,0.0,60,14,1,2018-01-15 13:00:00,4,3,4,2,4,4,1,0
2018,1,15,14,2,1,0.5,1,0,0,-2,0.0,59,14,1,2018-01-15 14:00:00,2,2,3,4,2,4,4,0
2018,1,15,15,6,4,0.6666666666666666,1,0,0,-1,0.0,59,14,1,2018-01-15 15:00:00,6,2,2,3,4,2,4,1
2018,1,15,17,5,2,0.4,1,0,0,-2,0.0,60,11,1,2018-01-15 17:00:00,7,0,6,2,2,3,4,1
2018,1,15,18,4,4,1.0,1,0,0,-2,0.0,61,10,1,2018-01-15 18:00:00,4,5,0,6,2,2,3,1
2018,1,16,12,1,1,1.0,0,1,1,2,0.0,74,4,2,2018-01-16 12:00:00,4,4,4,4,11,5,1,0
2018,1,16,14,10,10,1.0,0,1,1,2,0.0,77,6,2,2018-01-16 14:00:00,2,0,1,4,4,4,11,0
2018,1,16,15,5,5,1.0,0,1,1,2,0.0,79,7,2,2018-01-16 15:00:00,1,10,0,1,4,4,4,0
2018,1,16,20,9,9,1.0,0,1,1,2,0.0,88,9,2,2018-01-16 20:00:00,6,9,6,16,1,5,10,0
2018,1,16,21,2,2,1.0,0,1,1,2,0.0,89,9,2,2018-01-16 21:00:00,2,9,9,6,16,1,5,0
2018,1,16,22,2,1,0.5,0,1,1,2,0.0,91,8,2,2018-01-16 22:00:00,4,2,9,9,6,16,1,0
2018,1,17,11,2,2,1.0,0,2,1,0,1.0,85,16,4,2018-01-17 11:00:00,1,0,1,3,2,1,1,0
2018,1,17,19,6,6,1.0,0,2,1,-4,0.0,67,18,4,2018-01-17 19:00:00,10,10,13,4,6,3,2,1
2018,1,17,20,5,4,0.8,0,2,1,-5,0.0,67,21,1,2018-01-17 20:00:00,6,6,10,13,4,6,3,1
2018,1,17,21,1,1,1.0,0,2,1,-5,0.0,67,23,1,2018-01-17 21:00:00,1,5,6,10,13,4,6,0
2018,1,17,22,2,2,1.0,0,2,1,-5,0.0,67,21,1,2018-01-17 22:00:00,2,1,5,6,10,13,4,0
2018,1,18,10,4,4,1.0,0,3,1,-3,0.0,56,22,1,2018-01-18 10:00:00,9,5,12,5,2,1,1,0
2018,1,18,12,3,3,1.0,0,3,1,-1,0.0,54,18,1,2018-01-18 12:00:00,1,0,4,5,12,5,2,0
2018,1,18,13,4,4,1.0,0,3,1,-1,0.0,55,19,1,2018-01-18 13:00:00,4,3,0,4,5,12,5,0
2018,1,18,18,13,13,1.0,0,3,1,-2,0.0,67,14,1,2018-01-18 18:00:00,9,12,5,6,4,4,3,0
2018,1,18,19,6,6,1.0,0,3,1,-2,0.0,68,14,1,2018-01-18 19:00:00,12,13,12,5,6,4,4,0
2018,1,18,20,7,7,1.0,0,3,1,-2,0.0,69,15,1,2018-01-18 20:00:00,9,6,13,12,5,6,4,0
2018,1,18,21,1,1,1.0,0,3,1,-2,0.0,70,15,1,2018-01-18 21:00:00,2,7,6,13,12,5,6,0
2018,1,18,22,2,2,1.0,0,3,1,-2,0.0,71,14,1,2018-01-18 22:00:00,0,1,7,6,13,12,5,1
2018,1,19,12,4,2,0.5,0,4,1,2,0.0,64,13,1,2018-01-19 12:00:00,8,9,4,5,10,7,2,0
2018,1,19,13,4,2,0.5,0,4,1,2,0.0,66,14,1,2018-01-19 13:00:00,7,4,9,4,5,10,7,0
2018,1,19,14,3,3,1.0,0,4,1,2,0.0,68,15,1,2018-01-19 14:00:00,4,4,4,9,4,5,10,0
2018,1,19,15,12,12,1.0,0,4,1,2,0.0,69,15,1,2018-01-19 15:00:00,4,3,4,4,9,4,5,0
2018,1,19,16,4,4,1.0,0,4,1,2,0.0,72,14,1,2018-01-19 16:00:00,7,12,3,4,4,9,4,0
2018,1,19,17,19,18,0.9473684210526316,0,4,1,2,0.0,75,13,1,2018-01-19 17:00:00,7,4,12,3,4,4,9,0
2018,1,19,18,14,14,1.0,0,4,1,2,0.0,78,12,1,2018-01-19 18:00:00,11,19,4,12,3,4,4,0
2018,1,19,19,6,6,1.0,0,4,1,2,0.0,76,13,1,2018-01-19 19:00:00,7,14,19,4,12,3,4,0
2018,1,19,20,5,5,1.0,0,4,1,2,0.0,75,14,1,2018-01-19 20:00:00,8,6,14,19,4,12,3,0
2018,1,19,21,3,3,1.0,0,4,1,2,0.0,74,15,1,2018-01-19 21:00:00,1,5,6,14,19,4,12,0
2018,1,19,22,2,2,1.0,0,4,1,2,0.0,72,16,1,2018-01-19 22:00:00,3,3,5,6,14,19,4,0
2018,1,20,1,1,1,1.0,0,5,0,2,0.0,67,19,1,2018-01-20 01:00:00,0,0,0,2,3,5,6,0
2018,1,20,13,28,16,0.5714285714285714,0,5,0,7,0.0,67,15,1,2018-01-20 13:00:00,14,17,5,6,3,1,3,0
2018,1,20,14,13,10,0.7692307692307693,0,5,0,7,0.0,72,15,1,2018-01-20 14:00:00,22,28,17,5,6,3,1,0
2018,1,20,15,18,14,0.7777777777777778,0,5,0,7,0.0,77,16,1,2018-01-20 15:00:00,17,13,28,17,5,6,3,0
2018,1,20,16,20,18,0.9,0,5,0,6,0.0,80,15,1,2018-01-20 16:00:00,34,18,13,28,17,5,6,0
2018,1,20,17,11,10,0.9090909090909092,0,5,0,5,0.0,83,14,1,2018-01-20 17:00:00,17,20,18,13,28,17,5,0
2018,1,20,18,2,2,1.0,0,5,0,5,0.0,86,13,1,2018-01-20 18:00:00,6,11,20,18,13,28,17,0
2018,1,20,19,6,6,1.0,0,5,0,4,0.0,86,13,1,2018-01-20 19:00:00,7,2,11,20,18,13,28,1
2018,1,20,20,5,5,1.0,0,5,0,4,0.0,86,12,1,2018-01-20 20:00:00,6,6,2,11,20,18,13,1
2018,1,20,22,3,3,1.0,0,5,0,4,0.0,87,11,1,2018-01-20 22:00:00,3,0,5,6,2,11,20,1
2018,1,20,23,1,1,1.0,0,5,0,3,0.0,87,10,1,2018-01-20 23:00:00,1,3,0,5,6,2,11,1
2018,1,21,13,12,9,0.75,0,6,0,9,0.0,68,5,1,2018-01-21 13:00:00,20,14,12,4,8,2,1,0
2018,1,21,14,21,15,0.7142857142857143,0,6,0,9,0.0,69,4,1,2018-01-21 14:00:00,16,12,14,12,4,8,2,0
2018,1,21,15,22,10,0.4545454545454545,0,6,0,8,0.0,70,4,1,2018-01-21 15:00:00,21,21,12,14,12,4,8,0
2018,1,21,16,15,10,0.6666666666666666,0,6,0,8,0.0,73,4,1,2018-01-21 16:00:00,21,22,21,12,14,12,4,0
2018,1,21,17,10,9,0.9,0,6,0,7,0.0,77,4,2,2018-01-21 17:00:00,15,15,22,21,12,14,12,0
2018,1,21,18,4,4,1.0,0,6,0,6,0.0,80,3,2,2018-01-21 18:00:00,6,10,15,22,21,12,14,0
2018,1,21,19,1,1,1.0,0,6,0,6,0.0,81,4,2,2018-01-21 19:00:00,9,4,10,15,22,21,12,0
2018,1,21,20,8,8,1.0,0,6,0,6,0.0,82,5,2,2018-01-21 20:00:00,1,1,4,10,15,22,21,0
2018,1,21,21,3,3,1.0,0,6,0,6,0.0,83,6,2,2018-01-21 21:00:00,0,8,1,4,10,15,22,0
2018,1,21,22,1,1,1.0,0,6,0,6,0.0,85,6,2,2018-01-21 22:00:00,4,3,8,1,4,10,15,0
2018,1,22,10,9,8,0.8888888888888888,0,0,1,6,0.0,88,3,1,2018-01-22 10:00:00,7,7,16,10,3,2,1,0
2018,1,22,11,5,5,1.0,0,0,1,7,0.0,86,5,2,2018-01-22 11:00:00,7,9,7,16,10,3,2,0
2018,1,22,12,6,6,1.0,0,0,1,7,0.0,85,6,2,2018-01-22 12:00:00,7,5,9,7,16,10,3,0
2018,1,22,13,9,6,0.6666666666666666,0,0,1,7,0.0,86,7,2,2018-01-22 13:00:00,2,6,5,9,7,16,10,1
2018,1,22,14,4,4,1.0,0,0,1,7,0.1,88,9,3,2018-01-22 14:00:00,11,9,6,5,9,7,16,1
2018,1,22,15,8,8,1.0,0,0,1,7,0.1,90,10,3,2018-01-22 15:00:00,3,4,9,6,5,9,7,0
2018,1,22,16,13,11,0.8461538461538461,0,0,1,7,0.1,91,9,3,2018-01-22 16:00:00,3,8,4,9,6,5,9,0
2018,1,22,17,19,17,0.8947368421052632,0,0,1,7,0.1,92,9,3,2018-01-22 17:00:00,13,13,8,4,9,6,5,0
2018,1,22,18,17,17,1.0,0,0,1,7,0.1,93,8,3,2018-01-22 18:00:00,13,19,13,8,4,9,6,0
2018,1,22,19,12,12,1.0,0,0,1,6,0.0,93,10,3,2018-01-22 19:00:00,21,17,19,13,8,4,9,0
2018,1,22,20,8,8,1.0,0,0,1,6,0.0,93,11,1,2018-01-22 20:00:00,5,12,17,19,13,8,4,0
2018,1,22,21,10,9,0.9,0,0,1,6,0.0,94,13,1,2018-01-22 21:00:00,10,8,12,17,19,13,8,0
2018,1,22,22,3,3,1.0,0,0,1,6,0.0,94,11,1,2018-01-22 22:00:00,5,10,8,12,17,19,13,0
2018,1,23,1,1,1,1.0,0,1,1,5,0.0,94,9,1,2018-01-23 01:00:00,0,0,0,3,10,8,12,0
2018,1,23,12,5,5,1.0,0,1,1,12,3.1,94,3,3,2018-01-23 12:00:00,1,1,2,2,11,4,1,0
2018,1,23,13,4,4,1.0,0,1,1,11,1.6,92,6,3,2018-01-23 13:00:00,3,5,1,2,2,11,4,0
2018,1,23,14,8,8,1.0,0,1,1,11,0.0,91,9,1,2018-01-23 14:00:00,4,4,5,1,2,2,11,0
2018,1,23,15,14,14,1.0,0,1,1,11,0.0,89,12,1,2018-01-23 15:00:00,9,8,4,5,1,2,2,0
2018,1,23,16,5,5,1.0,0,1,1,10,0.0,82,14,1,2018-01-23 16:00:00,11,14,8,4,5,1,2,0
2018,1,23,17,17,17,1.0,0,1,1,9,0.1,75,16,1,2018-01-23 17:00:00,12,5,14,8,4,5,1,0
2018,1,23,18,21,20,0.9523809523809524,0,1,1,9,0.1,68,18,1,2018-01-23 18:00:00,17,17,5,14,8,4,5,0
2018,1,23,19,6,6,1.0,0,1,1,8,0.0,66,19,1,2018-01-23 19:00:00,10,21,17,5,14,8,4,0
2018,1,23,20,2,2,1.0,0,1,1,7,0.0,65,20,1,2018-01-23 20:00:00,5,6,21,17,5,14,8,0
2018,1,23,21,4,4,1.0,0,1,1,6,0.0,64,21,1,2018-01-23 21:00:00,3,2,6,21,17,5,14,0
2018,1,23,22,1,1,1.0,0,1,1,5,0.0,66,18,1,2018-01-23 22:00:00,2,4,2,6,21,17,5,0
2018,1,23,23,1,1,1.0,0,1,1,5,0.0,67,15,1,2018-01-23 23:00:00,3,1,4,2,6,21,17,0
2018,1,24,13,3,3,1.0,0,2,1,3,0.0,49,23,4,2018-01-24 13:00:00,4,7,4,4,10,15,11,0
2018,1,24,14,6,4,0.6666666666666666,0,2,1,3,0.0,50,24,1,2018-01-24 14:00:00,6,3,7,4,4,10,15,0
2018,1,24,15,6,5,0.8333333333333334,0,2,1,3,0.0,50,24,1,2018-01-24 15:00:00,2,6,3,7,4,4,10,0
2018,1,24,16,4,4,1.0,0,2,1,2,0.0,50,24,1,2018-01-24 16:00:00,3,6,6,3,7,4,4,0
2018,1,24,17,16,16,1.0,0,2,1,1,0.0,51,24,1,2018-01-24 17:00:00,7,4,6,6,3,7,4,0
2018,1,24,18,10,10,1.0,0,2,1,0,0.0,51,23,1,2018-01-24 18:00:00,9,16,4,6,6,3,7,0
2018,1,24,19,5,4,0.8,0,2,1,0,0.0,51,23,1,2018-01-24 19:00:00,13,10,16,4,6,6,3,0
2018,1,24,20,4,4,1.0,0,2,1,-1,0.0,51,23,1,2018-01-24 20:00:00,8,5,10,16,4,6,6,0
2018,1,24,21,6,6,1.0,0,2,1,-1,0.0,51,23,1,2018-01-24 21:00:00,2,4,5,10,16,4,6,1
2018,1,24,22,2,2,1.0,0,2,1,-2,0.0,50,23,1,2018-01-24 22:00:00,3,6,4,5,10,16,4,1
2018,1,25,12,3,3,1.0,0,3,1,0,0.0,27,20,1,2018-01-25 12:00:00,3,2,1,7,11,5,2,1
2018,1,25,13,4,4,1.0,0,3,1,0,0.0,27,20,1,2018-01-25 13:00:00,4,3,2,1,7,11,5,1
2018,1,25,14,4,4,1.0,0,3,1,0,0.0,27,20,1,2018-01-25 14:00:00,0,4,3,2,1,7,11,1
2018,1,25,15,1,1,1.0,0,3,1,0,0.0,27,21,1,2018-01-25 15:00:00,4,4,4,3,2,1,7,0
2018,1,25,16,7,7,1.0,0,3,1,0,0.0,28,18,1,2018-01-25 16:00:00,6,1,4,4,3,2,1,0
2018,1,25,17,21,21,1.0,0,3,1,-1,0.0,29,16,1,2018-01-25 17:00:00,2,7,1,4,4,3,2,0
2018,1,25,18,10,10,1.0,0,3,1,-1,0.0,30,13,1,2018-01-25 18:00:00,6,21,7,1,4,4,3,1
2018,1,25,19,8,8,1.0,0,3,1,-1,0.0,30,14,1,2018-01-25 19:00:00,12,10,21,7,1,4,4,1
2018,1,25,20,1,1,1.0,0,3,1,-1,0.0,31,14,1,2018-01-25 20:00:00,7,8,10,21,7,1,4,0
2018,1,25,21,1,1,1.0,0,3,1,-1,0.0,31,14,1,2018-01-25 21:00:00,5,1,8,10,21,7,1,1
2018,1,25,22,1,1,1.0,0,3,1,-1,0.0,31,12,1,2018-01-25 22:00:00,1,1,1,8,10,21,7,1
2018,1,25,23,1,1,1.0,0,3,1,-1,0.0,32,9,1,2018-01-25 23:00:00,1,1,1,1,8,10,21,0
2018,1,26,1,1,1,1.0,0,4,1,-1,0.0,32,7,1,2018-01-26 01:00:00,0,0,1,1,1,1,8,0
2018,1,26,12,4,4,1.0,0,4,1,2,0.0,32,3,1,2018-01-26 12:00:00,4,3,4,7,13,7,1,0
2018,1,26,13,2,2,1.0,0,4,1,3,0.0,33,5,1,2018-01-26 13:00:00,6,4,3,4,7,13,7,0
2018,1,26,14,7,7,1.0,0,4,1,3,0.0,35,7,1,2018-01-26 14:00:00,3,2,4,3,4,7,13,0
2018,1,26,15,5,5,1.0,0,4,1,3,0.0,36,9,1,2018-01-26 15:00:00,5,7,2,4,3,4,7,0
2018,1,26,16,12,11,0.9166666666666666,0,4,1,3,0.0,40,10,1,2018-01-26 16:00:00,5,5,7,2,4,3,4,0
2018,1,26,17,15,15,1.0,0,4,1,2,0.0,44,12,1,2018-01-26 17:00:00,10,12,5,7,2,4,3,1
2018,1,26,18,8,8,1.0,0,4,1,2,0.0,48,13,1,2018-01-26 18:00:00,10,15,12,5,7,2,4,1
2018,1,26,19,8,8,1.0,0,4,1,2,0.0,52,13,1,2018-01-26 19:00:00,11,8,15,12,5,7,2,0
2018,1,26,20,3,3,1.0,0,4,1,1,0.0,56,13,1,2018-01-26 20:00:00,7,8,8,15,12,5,7,0
2018,1,26,21,3,3,1.0,0,4,1,1,0.0,60,14,1,2018-01-26 21:00:00,1,3,8,8,15,12,5,1
2018,1,26,22,1,1,1.0,0,4,1,1,0.0,62,14,1,2018-01-26 22:00:00,3,3,3,8,8,15,12,1
2018,1,26,23,1,1,1.0,0,4,1,1,0.0,65,14,1,2018-01-26 23:00:00,4,1,3,3,8,8,15,1
2018,1,27,12,16,13,0.8125,0,5,0,9,0.0,56,17,1,2018-01-27 12:00:00,24,11,11,8,4,1,2,1
2018,1,27,13,10,9,0.9,0,5,0,9,0.0,60,18,1,2018-01-27 13:00:00,18,16,11,11,8,4,1,1
2018,1,27,14,28,22,0.7857142857142857,0,5,0,9,0.0,63,18,1,2018-01-27 14:00:00,18,10,16,11,11,8,4,1
2018,1,27,15,25,16,0.64,0,5,0,10,0.0,67,18,1,2018-01-27 15:00:00,20,28,10,16,11,11,8,0
2018,1,27,16,21,10,0.4761904761904761,0,5,0,9,0.0,72,17,1,2018-01-27 16:00:00,23,25,28,10,16,11,11,0
2018,1,27,17,2,2,1.0,0,5,0,9,0.0,76,16,2,2018-01-27 17:00:00,25,21,25,28,10,16,11,0
2018,1,27,18,11,11,1.0,0,5,0,8,0.0,81,15,2,2018-01-27 18:00:00,7,2,21,25,28,10,16,0
2018,1,27,19,9,8,0.8888888888888888,0,5,0,8,0.0,80,17,2,2018-01-27 19:00:00,10,11,2,21,25,28,10,0
2018,1,27,20,2,2,1.0,0,5,0,8,0.0,80,20,1,2018-01-27 20:00:00,7,9,11,2,21,25,28,0
2018,1,27,21,4,4,1.0,0,5,0,8,0.0,80,22,1,2018-01-27 21:00:00,5,2,9,11,2,21,25,0
2018,1,27,22,1,1,1.0,0,5,0,8,0.0,81,21,1,2018-01-27 22:00:00,2,4,2,9,11,2,21,0
2018,1,27,23,2,2,1.0,0,5,0,8,0.0,82,20,2,2018-01-27 23:00:00,2,1,4,2,9,11,2,0
2018,1,28,13,9,7,0.7777777777777778,0,6,0,8,0.6,84,2,3,2018-01-28 13:00:00,5,5,4,4,1,2,1,0
2018,1,28,14,5,5,1.0,0,6,0,8,0.1,84,2,3,2018-01-28 14:00:00,12,9,5,4,4,1,2,0
2018,1,28,15,12,12,1.0,0,6,0,8,0.1,84,3,3,2018-01-28 15:00:00,7,5,9,5,4,4,1,0
2018,1,28,16,11,9,0.8181818181818182,0,6,0,8,0.0,82,3,3,2018-01-28 16:00:00,9,12,5,9,5,4,4,0
2018,1,28,17,16,14,0.875,0,6,0,7,0.1,79,4,3,2018-01-28 17:00:00,15,11,12,5,9,5,4,0
2018,1,28,18,6,4,0.6666666666666666,0,6,0,7,0.1,77,5,3,2018-01-28 18:00:00,10,16,11,12,5,9,5,0
2018,1,28,19,5,5,1.0,0,6,0,7,0.0,76,7,3,2018-01-28 19:00:00,8,6,16,11,12,5,9,0
2018,1,28,20,9,5,0.5555555555555556,0,6,0,6,0.0,76,8,2,2018-01-28 20:00:00,2,5,6,16,11,12,5,0
2018,1,28,21,1,1,1.0,0,6,0,6,0.0,75,10,2,2018-01-28 21:00:00,4,9,5,6,16,11,12,0
2018,1,28,22,1,1,1.0,0,6,0,6,0.0,77,10,2,2018-01-28 22:00:00,3,1,9,5,6,16,11,0
2018,1,29,11,3,1,0.3333333333333333,0,0,1,6,0.0,62,19,1,2018-01-29 11:00:00,1,1,6,16,10,6,3,0
2018,1,29,12,4,4,1.0,0,0,1,6,0.0,61,18,1,2018-01-29 12:00:00,1,3,1,6,16,10,6,0
2018,1,29,13,4,2,0.5,0,0,1,6,0.0,63,19,1,2018-01-29 13:00:00,4,4,3,1,6,16,10,0
2018,1,29,14,7,7,1.0,0,0,1,6,0.0,65,19,2,2018-01-29 14:00:00,4,4,4,3,1,6,16,0
2018,1,29,15,8,8,1.0,0,0,1,5,0.0,67,19,2,2018-01-29 15:00:00,5,7,4,4,3,1,6,0
2018,1,29,16,4,4,1.0,0,0,1,5,0.0,68,18,2,2018-01-29 16:00:00,8,8,7,4,4,3,1,0
2018,1,29,17,23,20,0.8695652173913043,0,0,1,4,0.1,70,18,3,2018-01-29 17:00:00,7,4,8,7,4,4,3,0
2018,1,29,18,19,19,1.0,0,0,1,4,0.1,71,17,3,2018-01-29 18:00:00,10,23,4,8,7,4,4,1
2018,1,29,19,8,8,1.0,0,0,1,3,0.1,71,18,3,2018-01-29 19:00:00,23,19,23,4,8,7,4,1
2018,1,29,20,11,11,1.0,0,0,1,3,0.1,70,19,4,2018-01-29 20:00:00,11,8,19,23,4,8,7,0
2018,1,29,21,2,2,1.0,0,0,1,2,0.2,70,20,4,2018-01-29 21:00:00,8,11,8,19,23,4,8,0
2018,1,29,22,4,4,1.0,0,0,1,2,0.1,71,19,4,2018-01-29 22:00:00,5,2,11,8,19,23,4,0
2018,1,30,12,3,3,1.0,0,1,1,3,0.2,68,10,4,2018-01-30 12:00:00,2,2,3,7,9,3,1,0
2018,1,30,13,3,3,1.0,0,1,1,2,0.1,65,16,4,2018-01-30 13:00:00,1,3,2,3,7,9,3,1
2018,1,30,14,8,8,1.0,0,1,1,2,0.1,63,21,4,2018-01-30 14:00:00,3,3,3,2,3,7,9,1
2018,1,30,15,4,4,1.0,0,1,1,1,0.1,60,27,4,2018-01-30 15:00:00,6,8,3,3,2,3,7,0
2018,1,30,16,5,5,1.0,0,1,1,0,0.0,58,27,4,2018-01-30 16:00:00,7,4,8,3,3,2,3,0
2018,1,30,17,10,10,1.0,0,1,1,-1,0.1,56,28,4,2018-01-30 17:00:00,4,5,4,8,3,3,2,1
2018,1,30,18,8,8,1.0,0,1,1,-2,0.1,53,29,4,2018-01-30 18:00:00,9,10,5,4,8,3,3,1
2018,1,30,19,5,5,1.0,0,1,1,-2,0.0,55,29,4,2018-01-30 19:00:00,15,8,10,5,4,8,3,0
2018,1,30,20,5,5,1.0,0,1,1,-3,0.0,56,30,1,2018-01-30 20:00:00,6,5,8,10,5,4,8,0
2018,1,30,21,1,1,1.0,0,1,1,-4,0.0,57,30,1,2018-01-30 21:00:00,3,5,5,8,10,5,4,0
2018,1,30,22,2,2,1.0,0,1,1,-4,0.0,57,28,1,2018-01-30 22:00:00,1,1,5,5,8,10,5,0
2018,1,31,10,7,6,0.8571428571428571,0,2,1,-4,0.0,46,12,1,2018-01-31 10:00:00,1,2,18,7,2,1,1,0
2018,1,31,11,2,2,1.0,0,2,1,-3,0.0,42,11,1,2018-01-31 11:00:00,3,7,2,18,7,2,1,0
2018,1,31,12,1,1,1.0,0,2,1,-2,0.0,39,10,1,2018-01-31 12:00:00,1,2,7,2,18,7,2,0
2018,1,31,13,4,4,1.0,0,2,1,-1,0.0,40,12,1,2018-01-31 13:00:00,4,1,2,7,2,18,7,0
2018,1,31,14,4,4,1.0,0,2,1,-1,0.0,42,13,1,2018-01-31 14:00:00,2,4,1,2,7,2,18,0
2018,1,31,15,4,4,1.0,0,2,1,-1,0.0,44,14,1,2018-01-31 15:00:00,5,4,4,1,2,7,2,0
2018,1,31,16,7,6,0.8571428571428571,0,2,1,-1,0.0,48,17,1,2018-01-31 16:00:00,4,4,4,4,1,2,7,0
2018,1,31,17,20,20,1.0,0,2,1,-1,0.0,53,19,2,2018-01-31 17:00:00,6,7,4,4,4,1,2,0
2018,1,31,18,7,7,1.0,0,2,1,-1,0.0,57,22,2,2018-01-31 18:00:00,7,20,7,4,4,4,1,0
2018,1,31,19,8,8,1.0,0,2,1,-1,0.0,54,22,2,2018-01-31 19:00:00,13,7,20,7,4,4,4,0
2018,1,31,20,7,7,1.0,0,2,1,-1,0.0,51,23,1,2018-01-31 20:00:00,10,8,7,20,7,4,4,0
2018,1,31,21,1,1,1.0,0,2,1,-1,0.0,48,23,1,2018-01-31 21:00:00,3,7,8,7,20,7,4,0
2018,1,31,22,3,3,1.0,0,2,1,-1,0.0,48,20,1,2018-01-31 22:00:00,2,1,7,8,7,20,7,0
2018,1,31,23,1,1,1.0,0,2,1,0,0.0,48,18,1,2018-01-31 23:00:00,1,3,1,7,8,7,20,0
2018,2,1,11,3,3,1.0,0,3,1,4,0.0,51,9,1,2018-02-01 11:00:00,3,2,5,20,5,3,1,1
2018,2,1,12,2,2,1.0,0,3,1,5,0.0,51,6,1,2018-02-01 12:00:00,0,3,2,5,20,5,3,0
2018,2,1,13,7,7,1.0,0,3,1,5,0.0,54,7,1,2018-02-01 13:00:00,2,2,3,2,5,20,5,0
2018,2,1,14,6,6,1.0,0,3,1,5,0.0,57,8,2,2018-02-01 14:00:00,4,7,2,3,2,5,20,0
2018,2,1,15,6,6,1.0,0,3,1,5,0.0,59,9,2,2018-02-01 15:00:00,7,6,7,2,3,2,5,0
2018,2,1,16,5,4,0.8,0,3,1,5,0.0,63,7,2,2018-02-01 16:00:00,4,6,6,7,2,3,2,0
2018,2,1,17,23,23,1.0,0,3,1,4,0.1,67,6,3,2018-02-01 17:00:00,7,5,6,6,7,2,3,0
2018,2,1,18,8,8,1.0,0,3,1,4,0.1,71,4,3,2018-02-01 18:00:00,5,23,5,6,6,7,2,0
2018,2,1,19,7,7,1.0,0,3,1,4,0.1,74,5,3,2018-02-01 19:00:00,12,8,23,5,6,6,7,0
2018,2,1,20,3,3,1.0,0,3,1,4,0.2,77,6,3,2018-02-01 20:00:00,12,7,8,23,5,6,6,0
2018,2,1,21,4,4,1.0,0,3,1,4,0.3,80,7,3,2018-02-01 21:00:00,3,3,7,8,23,5,6,0
2018,2,1,22,1,1,1.0,0,3,1,3,0.1,83,8,3,2018-02-01 22:00:00,1,4,3,7,8,23,5,0
2018,2,1,23,1,1,1.0,0,3,1,3,1.1,85,8,3,2018-02-01 23:00:00,3,1,4,3,7,8,23,0
2018,2,2,0,1,0,0.0,0,4,1,3,2.1,87,9,3,2018-02-02 00:00:00,0,1,1,4,3,7,8,1
2018,2,2,12,2,2,1.0,0,4,1,-2,0.0,46,30,2,2018-02-02 12:00:00,2,1,2,5,9,6,1,0
2018,2,2,13,1,1,1.0,0,4,1,-3,0.0,46,31,2,2018-02-02 13:00:00,1,2,1,2,5,9,6,0
2018,2,2,14,5,3,0.6,0,4,1,-4,0.0,46,32,1,2018-02-02 14:00:00,1,1,2,1,2,5,9,0
2018,2,2,15,4,2,0.5,0,4,1,-4,0.0,47,33,1,2018-02-02 15:00:00,5,5,1,2,1,2,5,0
2018,2,2,16,3,3,1.0,0,4,1,-5,0.0,47,33,1,2018-02-02 16:00:00,3,4,5,1,2,1,2,0
2018,2,2,17,13,13,1.0,0,4,1,-6,0.0,47,32,4,2018-02-02 17:00:00,4,3,4,5,1,2,1,0
2018,2,2,18,11,11,1.0,0,4,1,-6,0.0,48,31,4,2018-02-02 18:00:00,7,13,3,4,5,1,2,0
2018,2,2,19,5,5,1.0,0,4,1,-7,0.0,47,30,4,2018-02-02 19:00:00,10,11,13,3,4,5,1,0
2018,2,2,20,2,2,1.0,0,4,1,-7,0.0,46,29,1,2018-02-02 20:00:00,2,5,11,13,3,4,5,1
2018,2,3,13,4,4,1.0,0,5,0,-2,0.0,38,16,1,2018-02-03 13:00:00,8,1,4,3,3,2,3,0
2018,2,3,14,7,5,0.7142857142857143,0,5,0,-2,0.0,38,17,1,2018-02-03 14:00:00,3,4,1,4,3,3,2,0
2018,2,3,15,5,3,0.6,0,5,0,-1,0.0,37,18,1,2018-02-03 15:00:00,9,7,4,1,4,3,3,0
2018,2,3,16,10,6,0.6,0,5,0,-2,0.0,38,19,1,2018-02-03 16:00:00,8,5,7,4,1,4,3,0
