year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihen1woche
2018,8,6,0,3,0,0,1,30,0.0,63,10,Clear,2018-08-06 00:00:00,1
2018,8,6,2,3,0,0,1,28,0.0,67,9,Clear,2018-08-06 02:00:00,0
2018,8,6,5,2,0,0,1,28,0.0,68,6,Clear,2018-08-06 05:00:00,1
2018,8,6,6,6,0,0,1,28,0.0,67,4,Sunny,2018-08-06 06:00:00,7
2018,8,6,7,14,0,0,1,29,0.0,63,4,Sunny,2018-08-06 07:00:00,19
2018,8,6,8,31,0,0,1,31,0.0,58,4,Partly cloudy,2018-08-06 08:00:00,33
2018,8,6,9,17,0,0,1,32,0.0,54,4,Partly cloudy,2018-08-06 09:00:00,9
2018,8,6,10,7,0,0,1,33,0.0,51,4,Partly cloudy,2018-08-06 10:00:00,11
2018,8,6,11,14,0,0,1,34,0.0,47,5,Sunny,2018-08-06 11:00:00,18
2018,8,6,12,5,0,0,1,35,0.0,44,5,Sunny,2018-08-06 12:00:00,15
2018,8,6,13,10,0,0,1,35,0.0,44,7,Sunny,2018-08-06 13:00:00,15
2018,8,6,14,14,0,0,1,35,0.0,44,8,Partly cloudy,2018-08-06 14:00:00,19
2018,8,6,15,11,0,0,1,35,0.0,44,10,Partly cloudy,2018-08-06 15:00:00,23
2018,8,6,16,15,0,0,1,34,0.0,47,10,Partly cloudy,2018-08-06 16:00:00,23
2018,8,6,17,48,0,0,1,33,0.0,49,11,Partly cloudy,2018-08-06 17:00:00,60
2018,8,6,18,45,0,0,1,32,0.0,52,11,Partly cloudy,2018-08-06 18:00:00,108
2018,8,6,19,21,0,0,1,31,0.0,56,13,Partly cloudy,2018-08-06 19:00:00,74
2018,8,6,20,28,0,0,1,30,0.0,60,14,Clear,2018-08-06 20:00:00,29
2018,8,6,21,15,0,0,1,29,0.0,65,15,Clear,2018-08-06 21:00:00,12
2018,8,6,22,7,0,0,1,29,0.0,67,15,Clear,2018-08-06 22:00:00,13
2018,8,6,23,10,0,0,1,29,0.0,68,15,Clear,2018-08-06 23:00:00,6
2018,8,7,0,2,0,1,1,28,0.0,70,15,Clear,2018-08-07 00:00:00,1
2018,8,7,3,2,0,1,1,27,0.1,77,11,Clear,2018-08-07 03:00:00,0
2018,8,7,4,1,0,1,1,27,0.1,76,10,Clear,2018-08-07 04:00:00,2
2018,8,7,5,3,0,1,1,28,0.1,76,9,Clear,2018-08-07 05:00:00,1
2018,8,7,6,12,0,1,1,28,0.1,75,8,Sunny,2018-08-07 06:00:00,8
2018,8,7,7,18,0,1,1,29,0.1,69,9,Sunny,2018-08-07 07:00:00,24
2018,8,7,8,22,0,1,1,30,0.1,64,10,Sunny,2018-08-07 08:00:00,28
2018,8,7,9,28,0,1,1,31,0.2,58,12,Sunny,2018-08-07 09:00:00,21
2018,8,7,10,9,0,1,1,32,0.1,54,13,Sunny,2018-08-07 10:00:00,8
2018,8,7,11,14,0,1,1,33,0.1,51,14,Patchy rain possible,2018-08-07 11:00:00,12
2018,8,7,12,12,0,1,1,33,0.2,47,15,Patchy rain possible,2018-08-07 12:00:00,17
2018,8,7,13,14,0,1,1,33,0.1,48,15,Patchy rain possible,2018-08-07 13:00:00,13
2018,8,7,14,15,0,1,1,33,0.6,50,15,Patchy rain possible,2018-08-07 14:00:00,19
2018,8,7,15,11,0,1,1,32,0.8,51,15,Patchy rain possible,2018-08-07 15:00:00,25
2018,8,7,16,13,0,1,1,32,0.4,53,12,Patchy rain possible,2018-08-07 16:00:00,18
2018,8,7,17,73,0,1,1,31,0.6,55,9,Light rain shower,2018-08-07 17:00:00,49
2018,8,7,18,59,0,1,1,31,0.8,58,6,Light rain shower,2018-08-07 18:00:00,48
2018,8,7,19,20,0,1,1,30,0.4,62,7,Light rain shower,2018-08-07 19:00:00,44
2018,8,7,20,15,0,1,1,29,2.2,66,7,Moderate or heavy rain shower,2018-08-07 20:00:00,32
2018,8,7,21,9,0,1,1,28,3.0,70,8,Moderate or heavy rain shower,2018-08-07 21:00:00,33
2018,8,7,22,5,0,1,1,28,1.5,71,6,Moderate or heavy rain shower,2018-08-07 22:00:00,14
2018,8,7,23,3,0,1,1,28,3.2,71,5,Torrential rain shower,2018-08-07 23:00:00,8
2018,8,8,0,5,0,2,1,28,6.5,72,3,Torrential rain shower,2018-08-08 00:00:00,2
2018,8,8,1,1,0,2,1,27,3.2,72,4,Torrential rain shower,2018-08-08 01:00:00,0
2018,8,8,4,1,0,2,1,27,0.0,72,5,Patchy rain possible,2018-08-08 04:00:00,2
2018,8,8,5,3,0,2,1,27,0.1,71,4,Clear,2018-08-08 05:00:00,1
2018,8,8,6,6,0,2,1,27,0.1,70,4,Sunny,2018-08-08 06:00:00,4
2018,8,8,7,15,0,2,1,29,0.0,66,5,Sunny,2018-08-08 07:00:00,9
2018,8,8,8,19,0,2,1,30,0.0,62,5,Sunny,2018-08-08 08:00:00,23
2018,8,8,9,21,0,2,1,31,0.0,58,5,Sunny,2018-08-08 09:00:00,18
2018,8,8,10,13,0,2,1,32,0.0,54,5,Sunny,2018-08-08 10:00:00,12
2018,8,8,11,9,0,2,1,33,0.0,51,6,Sunny,2018-08-08 11:00:00,18
2018,8,8,12,12,0,2,1,34,0.0,47,6,Sunny,2018-08-08 12:00:00,7
2018,8,8,13,11,0,2,1,34,0.0,48,8,Sunny,2018-08-08 13:00:00,10
2018,8,8,14,13,0,2,1,34,0.0,49,10,Partly cloudy,2018-08-08 14:00:00,19
2018,8,8,15,12,0,2,1,33,0.0,50,12,Partly cloudy,2018-08-08 15:00:00,16
2018,8,8,16,21,0,2,1,33,0.0,52,11,Partly cloudy,2018-08-08 16:00:00,19
2018,8,8,17,45,0,2,1,32,0.5,55,11,Light rain shower,2018-08-08 17:00:00,95
2018,8,8,18,95,0,2,1,31,0.6,57,11,Light rain shower,2018-08-08 18:00:00,78
2018,8,8,19,58,0,2,1,30,0.3,60,11,Light rain shower,2018-08-08 19:00:00,41
2018,8,8,20,38,0,2,1,29,3.2,63,11,Torrential rain shower,2018-08-08 20:00:00,29
2018,8,8,21,22,0,2,1,29,4.2,66,11,Torrential rain shower,2018-08-08 21:00:00,23
2018,8,8,22,15,0,2,1,28,2.1,67,11,Torrential rain shower,2018-08-08 22:00:00,10
2018,8,8,23,3,0,2,1,28,3.2,68,11,Torrential rain shower,2018-08-08 23:00:00,11
2018,8,9,0,1,0,3,1,28,6.4,69,11,Torrential rain shower,2018-08-09 00:00:00,1
2018,8,9,1,1,0,3,1,27,3.2,70,12,Torrential rain shower,2018-08-09 01:00:00,0
2018,8,9,4,1,0,3,1,26,0.3,72,12,Patchy rain possible,2018-08-09 04:00:00,0
2018,8,9,5,2,0,3,1,26,0.4,71,12,Patchy rain possible,2018-08-09 05:00:00,1
2018,8,9,6,7,0,3,1,26,0.5,70,12,Patchy rain possible,2018-08-09 06:00:00,8
2018,8,9,7,11,0,3,1,27,0.3,66,12,Patchy rain possible,2018-08-09 07:00:00,20
2018,8,9,8,27,0,3,1,28,0.0,63,13,Sunny,2018-08-09 08:00:00,32
2018,8,9,9,18,0,3,1,29,0.0,60,14,Sunny,2018-08-09 09:00:00,21
2018,8,9,10,6,0,3,1,30,0.0,56,13,Sunny,2018-08-09 10:00:00,16
2018,8,9,11,7,0,3,1,31,0.0,53,13,Partly cloudy,2018-08-09 11:00:00,13
2018,8,9,12,11,0,3,1,32,0.0,49,12,Partly cloudy,2018-08-09 12:00:00,18
2018,8,9,13,13,0,3,1,32,0.0,48,13,Partly cloudy,2018-08-09 13:00:00,18
2018,8,9,14,17,0,3,1,32,0.0,46,15,Sunny,2018-08-09 14:00:00,19
2018,8,9,15,20,0,3,1,32,0.0,45,16,Sunny,2018-08-09 15:00:00,23
2018,8,9,16,15,0,3,1,31,0.0,45,15,Sunny,2018-08-09 16:00:00,16
2018,8,9,17,59,0,3,1,30,0.0,46,14,Sunny,2018-08-09 17:00:00,35
2018,8,9,18,73,0,3,1,30,0.0,47,13,Clear,2018-08-09 18:00:00,70
2018,8,9,19,32,0,3,1,29,0.0,49,13,Clear,2018-08-09 19:00:00,63
2018,8,9,20,32,0,3,1,29,0.0,52,13,Clear,2018-08-09 20:00:00,31
2018,8,9,21,16,0,3,1,29,0.0,55,13,Clear,2018-08-09 21:00:00,10
2018,8,9,22,6,0,3,1,28,0.0,57,12,Clear,2018-08-09 22:00:00,6
2018,8,9,23,10,0,3,1,28,0.0,58,11,Clear,2018-08-09 23:00:00,6
2018,8,10,0,3,1,4,0,28,0.0,59,10,Clear,2018-08-10 00:00:00,2
2018,8,10,1,3,1,4,0,27,0.0,60,9,Clear,2018-08-10 01:00:00,0
2018,8,10,2,1,1,4,0,27,0.0,61,9,Clear,2018-08-10 02:00:00,0
2018,8,10,6,7,1,4,0,26,0.0,60,5,Sunny,2018-08-10 06:00:00,4
2018,8,10,7,12,1,4,0,28,0.0,57,6,Sunny,2018-08-10 07:00:00,12
2018,8,10,8,28,1,4,0,29,0.0,55,6,Sunny,2018-08-10 08:00:00,32
2018,8,10,9,23,1,4,0,30,0.0,52,6,Sunny,2018-08-10 09:00:00,18
2018,8,10,10,13,1,4,0,31,0.0,49,7,Sunny,2018-08-10 10:00:00,11
2018,8,10,11,19,1,4,0,32,0.0,46,8,Partly cloudy,2018-08-10 11:00:00,10
2018,8,10,12,12,1,4,0,33,0.0,43,9,Partly cloudy,2018-08-10 12:00:00,9
2018,8,10,13,15,1,4,0,32,0.0,45,9,Partly cloudy,2018-08-10 13:00:00,12
2018,8,10,14,17,1,4,0,32,0.0,46,8,Partly cloudy,2018-08-10 14:00:00,14
2018,8,10,15,18,1,4,0,32,0.0,48,8,Partly cloudy,2018-08-10 15:00:00,7
2018,8,10,16,35,1,4,0,31,0.0,51,7,Partly cloudy,2018-08-10 16:00:00,37
2018,8,10,17,60,1,4,0,30,0.1,53,7,Light rain shower,2018-08-10 17:00:00,38
2018,8,10,18,55,1,4,0,30,0.1,56,6,Light rain shower,2018-08-10 18:00:00,41
2018,8,10,19,43,1,4,0,29,0.1,59,7,Light rain shower,2018-08-10 19:00:00,30
2018,8,10,20,28,1,4,0,28,1.6,63,7,Moderate or heavy rain shower,2018-08-10 20:00:00,18
2018,8,10,21,19,1,4,0,27,2.1,67,8,Moderate or heavy rain shower,2018-08-10 21:00:00,15
2018,8,10,22,8,1,4,0,27,1.1,67,6,Moderate or heavy rain shower,2018-08-10 22:00:00,10
2018,8,10,23,7,1,4,0,27,2.8,68,4,Torrential rain shower,2018-08-10 23:00:00,6
2018,8,11,0,2,0,5,0,27,5.6,69,2,Torrential rain shower,2018-08-11 00:00:00,4
2018,8,11,1,3,0,5,0,26,2.8,71,3,Torrential rain shower,2018-08-11 01:00:00,2
2018,8,11,2,1,0,5,0,26,0.8,72,4,Light rain shower,2018-08-11 02:00:00,0
2018,8,11,5,1,0,5,0,25,1.2,74,5,Moderate or heavy rain shower,2018-08-11 05:00:00,0
2018,8,11,6,1,0,5,0,25,1.6,74,5,Moderate or heavy rain shower,2018-08-11 06:00:00,2
2018,8,11,7,1,0,5,0,25,0.8,74,5,Moderate or heavy rain shower,2018-08-11 07:00:00,3
2018,8,11,8,1,0,5,0,25,1.2,74,6,Moderate or heavy rain shower,2018-08-11 08:00:00,2
2018,8,11,9,3,0,5,0,25,1.6,73,6,Moderate or heavy rain shower,2018-08-11 09:00:00,2
2018,8,11,10,8,0,5,0,26,0.8,72,8,Moderate or heavy rain shower,2018-08-11 10:00:00,0
2018,8,11,11,8,0,5,0,26,2.5,70,9,Moderate or heavy rain shower,2018-08-11 11:00:00,6
2018,8,11,12,17,0,5,0,27,3.3,69,11,Moderate or heavy rain shower,2018-08-11 12:00:00,17
2018,8,11,13,15,0,5,0,27,1.6,69,11,Moderate or heavy rain shower,2018-08-11 13:00:00,25
2018,8,11,14,12,0,5,0,27,1.1,68,11,Moderate or heavy rain shower,2018-08-11 14:00:00,33
2018,8,11,15,22,0,5,0,27,1.5,68,12,Moderate or heavy rain shower,2018-08-11 15:00:00,41
2018,8,11,16,12,0,5,0,26,0.7,69,10,Moderate or heavy rain shower,2018-08-11 16:00:00,52
2018,8,11,17,10,0,5,0,26,1.7,69,8,Moderate or heavy rain shower,2018-08-11 17:00:00,41
2018,8,11,18,16,0,5,0,26,2.3,70,6,Moderate or heavy rain shower,2018-08-11 18:00:00,27
2018,8,11,19,14,0,5,0,26,1.2,71,5,Moderate or heavy rain shower,2018-08-11 19:00:00,31
2018,8,11,20,15,0,5,0,26,0.2,73,4,Patchy rain possible,2018-08-11 20:00:00,30
2018,8,11,21,8,0,5,0,25,0.3,74,3,Patchy rain possible,2018-08-11 21:00:00,16
2018,8,11,22,9,0,5,0,25,0.1,76,6,Patchy rain possible,2018-08-11 22:00:00,18
2018,8,11,23,4,0,5,0,25,0.2,77,8,Patchy rain possible,2018-08-11 23:00:00,4
2018,8,12,1,1,0,6,0,24,0.2,79,10,Patchy rain possible,2018-08-12 01:00:00,2
2018,8,12,5,3,0,6,0,24,0.0,79,11,Clear,2018-08-12 05:00:00,0
2018,8,12,6,2,0,6,0,24,0.0,78,12,Sunny,2018-08-12 06:00:00,3
2018,8,12,7,4,0,6,0,25,0.0,74,11,Sunny,2018-08-12 07:00:00,7
2018,8,12,8,11,0,6,0,26,0.0,69,11,Sunny,2018-08-12 08:00:00,9
2018,8,12,9,17,0,6,0,27,0.0,64,11,Sunny,2018-08-12 09:00:00,24
2018,8,12,10,23,0,6,0,28,0.0,61,10,Sunny,2018-08-12 10:00:00,24
2018,8,12,11,26,0,6,0,29,0.0,58,9,Partly cloudy,2018-08-12 11:00:00,29
2018,8,12,12,32,0,6,0,30,0.0,54,8,Partly cloudy,2018-08-12 12:00:00,39
2018,8,12,13,31,0,6,0,30,0.0,56,8,Partly cloudy,2018-08-12 13:00:00,34
2018,8,12,14,30,0,6,0,30,0.3,58,9,Patchy rain possible,2018-08-12 14:00:00,38
2018,8,12,15,34,0,6,0,29,0.4,60,10,Patchy rain possible,2018-08-12 15:00:00,34
2018,8,12,16,49,0,6,0,29,0.2,63,9,Patchy rain possible,2018-08-12 16:00:00,47
2018,8,12,17,41,0,6,0,28,0.6,66,8,Patchy rain possible,2018-08-12 17:00:00,54
2018,8,12,18,61,0,6,0,27,0.8,68,8,Patchy rain possible,2018-08-12 18:00:00,26
2018,8,12,19,36,0,6,0,27,0.4,71,10,Patchy rain possible,2018-08-12 19:00:00,38
2018,8,12,20,18,0,6,0,26,3.0,73,12,Torrential rain shower,2018-08-12 20:00:00,17
2018,8,12,21,8,0,6,0,25,4.0,76,14,Torrential rain shower,2018-08-12 21:00:00,17
2018,8,12,22,6,0,6,0,25,2.0,77,15,Torrential rain shower,2018-08-12 22:00:00,16
2018,8,12,23,1,0,6,0,24,3.8,79,15,Torrential rain shower,2018-08-12 23:00:00,2
2018,8,13,0,2,0,0,1,24,7.7,80,15,Torrential rain shower,2018-08-13 00:00:00,3
2018,8,13,1,4,0,0,1,24,3.8,81,16,Torrential rain shower,2018-08-13 01:00:00,0
2018,8,13,4,1,0,0,1,23,0.2,84,17,Light rain shower,2018-08-13 04:00:00,0
2018,8,13,5,3,0,0,1,23,1.5,83,16,Moderate or heavy rain shower,2018-08-13 05:00:00,2
2018,8,13,6,3,0,0,1,23,2.0,83,15,Moderate or heavy rain shower,2018-08-13 06:00:00,6
2018,8,13,7,11,0,0,1,23,1.0,84,16,Moderate or heavy rain shower,2018-08-13 07:00:00,14
2018,8,13,8,15,0,0,1,23,1.7,84,17,Moderate or heavy rain shower,2018-08-13 08:00:00,31
2018,8,13,9,3,0,0,1,23,2.3,84,18,Moderate or heavy rain shower,2018-08-13 09:00:00,17
2018,8,13,10,3,0,0,1,24,1.1,81,18,Moderate or heavy rain shower,2018-08-13 10:00:00,7
2018,8,13,12,2,0,0,1,26,2.8,75,17,Moderate or heavy rain shower,2018-08-13 12:00:00,5
2018,8,13,13,7,0,0,1,25,1.4,76,15,Moderate or heavy rain shower,2018-08-13 13:00:00,10
2018,8,13,14,7,0,0,1,25,0.4,77,12,Light rain shower,2018-08-13 14:00:00,14
2018,8,13,15,9,0,0,1,25,0.6,78,10,Light rain shower,2018-08-13 15:00:00,11
2018,8,13,16,10,0,0,1,25,0.3,79,8,Light rain shower,2018-08-13 16:00:00,15
2018,8,13,17,46,0,0,1,25,0.5,80,5,Light rain shower,2018-08-13 17:00:00,48
2018,8,13,18,33,0,0,1,26,0.6,80,3,Light rain shower,2018-08-13 18:00:00,45
2018,8,13,19,22,0,0,1,25,0.3,80,2,Light rain shower,2018-08-13 19:00:00,21
2018,8,13,20,8,0,0,1,25,0.0,80,1,Partly cloudy,2018-08-13 20:00:00,28
2018,8,13,21,12,0,0,1,24,0.0,80,1,Partly cloudy,2018-08-13 21:00:00,15
2018,8,13,22,6,0,0,1,24,0.0,80,1,Partly cloudy,2018-08-13 22:00:00,7
2018,8,13,23,4,0,0,1,24,0.0,81,2,Clear,2018-08-13 23:00:00,10
2018,8,14,0,1,0,1,1,24,0.0,81,3,Clear,2018-08-14 00:00:00,2
2018,8,14,2,1,0,1,1,24,0.3,83,4,Patchy rain possible,2018-08-14 02:00:00,0
2018,8,14,5,1,0,1,1,24,0.6,80,4,Patchy rain possible,2018-08-14 05:00:00,3
2018,8,14,6,5,0,1,1,24,0.8,79,4,Patchy rain possible,2018-08-14 06:00:00,12
2018,8,14,7,16,0,1,1,25,0.4,73,6,Patchy rain possible,2018-08-14 07:00:00,18
2018,8,14,8,32,0,1,1,26,0.5,66,8,Patchy rain possible,2018-08-14 08:00:00,22
2018,8,14,9,8,0,1,1,28,0.7,60,10,Patchy rain possible,2018-08-14 09:00:00,28
2018,8,14,10,8,0,1,1,28,0.4,57,11,Patchy rain possible,2018-08-14 10:00:00,9
2018,8,14,11,11,0,1,1,29,0.6,55,11,Patchy rain possible,2018-08-14 11:00:00,14
2018,8,14,12,9,0,1,1,30,0.8,52,11,Patchy rain possible,2018-08-14 12:00:00,12
2018,8,14,13,18,0,1,1,29,0.4,53,13,Patchy rain possible,2018-08-14 13:00:00,14
2018,8,14,14,18,0,1,1,29,0.5,54,15,Patchy rain possible,2018-08-14 14:00:00,15
2018,8,14,15,6,0,1,1,28,0.7,56,17,Patchy rain possible,2018-08-14 15:00:00,11
2018,8,14,16,9,0,1,1,28,0.3,58,16,Patchy rain possible,2018-08-14 16:00:00,13
2018,8,14,17,18,0,1,1,27,0.7,61,15,Light rain shower,2018-08-14 17:00:00,73
2018,8,14,18,67,0,1,1,26,0.9,64,14,Light rain shower,2018-08-14 18:00:00,59
2018,8,14,19,30,0,1,1,25,0.5,67,16,Light rain shower,2018-08-14 19:00:00,20
2018,8,14,20,22,0,1,1,24,0.1,70,17,Patchy rain possible,2018-08-14 20:00:00,15
2018,8,14,21,12,0,1,1,23,0.1,73,18,Patchy rain possible,2018-08-14 21:00:00,9
2018,8,14,22,10,0,1,1,23,0.1,73,17,Patchy rain possible,2018-08-14 22:00:00,5
2018,8,14,23,2,0,1,1,23,0.1,74,17,Patchy rain possible,2018-08-14 23:00:00,3
2018,8,15,0,3,0,2,1,22,0.2,75,16,Patchy rain possible,2018-08-15 00:00:00,5
2018,8,15,1,1,0,2,1,22,0.1,76,16,Patchy rain possible,2018-08-15 01:00:00,1
2018,8,15,4,1,0,2,1,22,0.0,77,16,Clear,2018-08-15 04:00:00,1
2018,8,15,5,3,0,2,1,22,0.0,75,15,Clear,2018-08-15 05:00:00,3
2018,8,15,6,11,0,2,1,23,0.0,74,14,Sunny,2018-08-15 06:00:00,6
2018,8,15,7,14,0,2,1,25,0.0,68,15,Sunny,2018-08-15 07:00:00,15
2018,8,15,8,35,0,2,1,26,0.0,62,15,Sunny,2018-08-15 08:00:00,19
2018,8,15,9,28,0,2,1,28,0.0,57,15,Sunny,2018-08-15 09:00:00,21
2018,8,15,10,10,0,2,1,29,0.0,53,15,Sunny,2018-08-15 10:00:00,13
2018,8,15,11,12,0,2,1,31,0.0,48,14,Sunny,2018-08-15 11:00:00,9
2018,8,15,12,13,0,2,1,32,0.0,44,14,Sunny,2018-08-15 12:00:00,12
2018,8,15,13,18,0,2,1,32,0.0,44,15,Sunny,2018-08-15 13:00:00,11
2018,8,15,14,22,0,2,1,32,0.0,45,15,Sunny,2018-08-15 14:00:00,13
2018,8,15,15,18,0,2,1,32,0.0,45,16,Sunny,2018-08-15 15:00:00,12
2018,8,15,16,15,0,2,1,31,0.0,48,15,Sunny,2018-08-15 16:00:00,21
2018,8,15,17,55,0,2,1,31,0.0,51,14,Sunny,2018-08-15 17:00:00,45
2018,8,15,18,96,0,2,1,30,0.0,54,14,Clear,2018-08-15 18:00:00,95
2018,8,15,19,79,0,2,1,29,0.0,58,14,Clear,2018-08-15 19:00:00,58
2018,8,15,20,49,0,2,1,28,0.0,61,14,Clear,2018-08-15 20:00:00,38
2018,8,15,21,12,0,2,1,28,0.0,65,14,Clear,2018-08-15 21:00:00,22
2018,8,15,22,12,0,2,1,27,0.0,67,13,Clear,2018-08-15 22:00:00,15
2018,8,15,23,4,0,2,1,27,0.0,69,13,Clear,2018-08-15 23:00:00,3
2018,8,16,0,3,0,3,1,27,0.1,71,12,Clear,2018-08-16 00:00:00,1
2018,8,16,4,1,0,3,1,26,0.0,71,10,Patchy rain possible,2018-08-16 04:00:00,1
2018,8,16,5,1,0,3,1,26,0.1,69,9,Clear,2018-08-16 05:00:00,2
2018,8,16,6,5,0,3,1,26,0.1,67,9,Sunny,2018-08-16 06:00:00,7
2018,8,16,7,19,0,3,1,28,0.0,62,9,Sunny,2018-08-16 07:00:00,11
2018,8,16,8,27,0,3,1,29,0.0,57,10,Sunny,2018-08-16 08:00:00,27
2018,8,16,9,17,0,3,1,31,0.0,52,10,Sunny,2018-08-16 09:00:00,18
2018,8,16,10,10,0,3,1,31,0.0,49,10,Sunny,2018-08-16 10:00:00,6
2018,8,16,11,17,0,3,1,32,0.0,46,9,Sunny,2018-08-16 11:00:00,7
2018,8,16,12,14,0,3,1,33,0.0,43,9,Sunny,2018-08-16 12:00:00,11
2018,8,16,13,5,0,3,1,33,0.0,45,10,Sunny,2018-08-16 13:00:00,13
2018,8,16,14,7,0,3,1,33,0.0,46,11,Partly cloudy,2018-08-16 14:00:00,17
2018,8,16,15,8,0,3,1,33,0.0,47,12,Partly cloudy,2018-08-16 15:00:00,20
2018,8,16,16,24,0,3,1,32,0.0,50,11,Partly cloudy,2018-08-16 16:00:00,15
2018,8,16,17,59,0,3,1,32,0.0,53,10,Sunny,2018-08-16 17:00:00,59
2018,8,16,18,78,0,3,1,31,0.0,55,10,Clear,2018-08-16 18:00:00,73
2018,8,16,19,37,0,3,1,30,0.0,58,11,Clear,2018-08-16 19:00:00,32
2018,8,16,20,17,0,3,1,29,0.2,61,11,Patchy rain possible,2018-08-16 20:00:00,32
2018,8,16,21,21,0,3,1,28,0.3,64,12,Patchy rain possible,2018-08-16 21:00:00,16
2018,8,16,22,8,0,3,1,28,0.1,66,12,Patchy rain possible,2018-08-16 22:00:00,6
2018,8,16,23,13,0,3,1,28,0.3,67,12,Patchy rain possible,2018-08-16 23:00:00,10
2018,8,17,0,1,0,4,1,27,0.5,69,12,Patchy rain possible,2018-08-17 00:00:00,3
2018,8,17,5,1,0,4,1,27,0.3,73,6,Patchy rain possible,2018-08-17 05:00:00,0
2018,8,17,6,6,0,4,1,27,0.4,72,5,Patchy rain possible,2018-08-17 06:00:00,7
2018,8,17,7,14,0,4,1,28,0.2,69,6,Patchy rain possible,2018-08-17 07:00:00,12
2018,8,17,8,27,0,4,1,28,1.2,66,8,Moderate or heavy rain shower,2018-08-17 08:00:00,28
2018,8,17,9,15,0,4,1,29,1.6,62,9,Moderate or heavy rain shower,2018-08-17 09:00:00,23
2018,8,17,10,18,0,4,1,30,0.8,61,11,Moderate or heavy rain shower,2018-08-17 10:00:00,13
2018,8,17,11,11,0,4,1,30,1.3,60,12,Moderate or heavy rain shower,2018-08-17 11:00:00,19
2018,8,17,12,12,0,4,1,30,1.7,59,14,Moderate or heavy rain shower,2018-08-17 12:00:00,12
2018,8,17,13,24,0,4,1,30,0.8,59,16,Moderate or heavy rain shower,2018-08-17 13:00:00,15
2018,8,17,14,19,0,4,1,30,1.2,60,18,Moderate or heavy rain shower,2018-08-17 14:00:00,17
2018,8,17,15,13,0,4,1,30,1.6,60,19,Moderate or heavy rain shower,2018-08-17 15:00:00,18
2018,8,17,16,32,0,4,1,30,0.8,62,19,Moderate or heavy rain shower,2018-08-17 16:00:00,35
2018,8,17,17,28,0,4,1,29,1.3,63,19,Moderate or heavy rain shower,2018-08-17 17:00:00,60
2018,8,17,18,37,0,4,1,29,1.7,65,19,Moderate or heavy rain shower,2018-08-17 18:00:00,55
2018,8,17,19,19,0,4,1,28,0.8,68,18,Moderate or heavy rain shower,2018-08-17 19:00:00,43
2018,8,17,20,18,0,4,1,28,2.0,71,18,Moderate or heavy rain shower,2018-08-17 20:00:00,28
2018,8,17,21,9,0,4,1,27,2.7,74,17,Moderate or heavy rain shower,2018-08-17 21:00:00,19
2018,8,17,22,1,0,4,1,27,1.4,75,14,Moderate or heavy rain shower,2018-08-17 22:00:00,8
2018,8,17,23,1,0,4,1,27,2.8,75,12,Torrential rain shower,2018-08-17 23:00:00,7
2018,8,18,0,1,0,5,0,26,5.5,76,9,Torrential rain shower,2018-08-18 00:00:00,2
2018,8,18,2,1,0,5,0,26,0.1,77,9,Patchy light drizzle,2018-08-18 02:00:00,1
2018,8,18,6,2,0,5,0,25,0.1,74,10,Patchy light drizzle,2018-08-18 06:00:00,1
2018,8,18,7,9,0,5,0,26,0.1,71,11,Patchy light drizzle,2018-08-18 07:00:00,1
2018,8,18,8,10,0,5,0,27,0.0,67,11,Partly cloudy,2018-08-18 08:00:00,1
2018,8,18,9,12,0,5,0,28,0.0,64,12,Partly cloudy,2018-08-18 09:00:00,3
2018,8,18,10,8,0,5,0,29,0.0,61,12,Partly cloudy,2018-08-18 10:00:00,8
2018,8,18,11,24,0,5,0,30,0.1,57,12,Patchy rain possible,2018-08-18 11:00:00,8
2018,8,18,12,19,0,5,0,31,0.1,54,11,Patchy rain possible,2018-08-18 12:00:00,17
2018,8,18,13,25,0,5,0,30,0.0,57,12,Patchy rain possible,2018-08-18 13:00:00,15
2018,8,18,14,20,0,5,0,30,1.4,61,14,Moderate or heavy rain shower,2018-08-18 14:00:00,12
2018,8,18,15,24,0,5,0,29,1.9,64,15,Moderate or heavy rain shower,2018-08-18 15:00:00,22
2018,8,18,16,27,0,5,0,29,1.0,66,14,Moderate or heavy rain shower,2018-08-18 16:00:00,12
2018,8,18,17,31,0,5,0,28,2.5,68,14,Moderate or heavy rain shower,2018-08-18 17:00:00,10
2018,8,18,18,34,0,5,0,27,3.3,71,13,Moderate or heavy rain shower,2018-08-18 18:00:00,16
2018,8,18,19,11,0,5,0,26,1.7,69,15,Moderate or heavy rain shower,2018-08-18 19:00:00,14
2018,8,18,20,3,0,5,0,25,0.6,68,17,Light rain shower,2018-08-18 20:00:00,15
2018,8,18,21,10,0,5,0,24,0.8,67,19,Light rain shower,2018-08-18 21:00:00,8
2018,8,18,22,11,0,5,0,23,0.4,68,19,Light rain shower,2018-08-18 22:00:00,9
2018,8,18,23,3,0,5,0,22,0.6,69,19,Light rain shower,2018-08-18 23:00:00,4
2018,8,19,0,1,0,6,0,22,1.3,71,18,Light rain shower,2018-08-19 00:00:00,0
2018,8,19,4,3,0,6,0,21,0.0,79,18,Overcast,2018-08-19 04:00:00,0
2018,8,19,6,1,0,6,0,21,0.1,79,21,Light drizzle,2018-08-19 06:00:00,2
